AGEP,SCHL,MAR,SEX,RAC1P,OCCP,COW,POBP,RELP,WKHP,PINCP
61.0,21.0,1.0,1.0,1.0,110.0,1.0,36.0,0.0,42.0,False
53.0,22.0,1.0,2.0,1.0,5860.0,1.0,164.0,1.0,60.0,True
35.0,20.0,3.0,2.0,1.0,5840.0,1.0,4.0,0.0,40.0,True
43.0,19.0,1.0,2.0,9.0,4840.0,2.0,242.0,0.0,40.0,True
43.0,16.0,1.0,1.0,1.0,4220.0,1.0,4.0,1.0,40.0,False
21.0,19.0,5.0,1.0,1.0,4110.0,1.0,4.0,2.0,15.0,False
55.0,21.0,1.0,1.0,1.0,160.0,4.0,4.0,0.0,40.0,True
51.0,21.0,1.0,2.0,1.0,4622.0,3.0,4.0,1.0,20.0,False
29.0,19.0,1.0,1.0,1.0,6260.0,1.0,4.0,2.0,50.0,True
24.0,20.0,5.0,1.0,1.0,9122.0,3.0,4.0,2.0,20.0,False
27.0,16.0,1.0,2.0,1.0,9150.0,3.0,4.0,9.0,40.0,False
40.0,12.0,1.0,1.0,3.0,4020.0,1.0,4.0,1.0,22.0,False
38.0,19.0,5.0,1.0,1.0,140.0,1.0,6.0,0.0,40.0,True
28.0,20.0,5.0,1.0,1.0,2545.0,4.0,6.0,5.0,32.0,False
45.0,18.0,1.0,1.0,1.0,7905.0,1.0,4.0,0.0,40.0,False
41.0,16.0,1.0,2.0,1.0,4720.0,1.0,6.0,1.0,40.0,False
17.0,13.0,5.0,1.0,1.0,4220.0,1.0,6.0,2.0,10.0,False
57.0,19.0,3.0,1.0,9.0,4810.0,6.0,6.0,0.0,50.0,False
56.0,21.0,3.0,2.0,1.0,1010.0,1.0,53.0,13.0,40.0,False
45.0,15.0,1.0,1.0,8.0,7340.0,1.0,303.0,0.0,50.0,True
22.0,19.0,1.0,2.0,8.0,3640.0,1.0,303.0,9.0,37.0,False
65.0,22.0,1.0,1.0,1.0,5000.0,1.0,416.0,1.0,40.0,True
52.0,21.0,3.0,2.0,1.0,136.0,1.0,303.0,0.0,40.0,True
57.0,20.0,5.0,1.0,1.0,340.0,1.0,13.0,0.0,40.0,True
54.0,24.0,5.0,2.0,1.0,2310.0,3.0,4.0,15.0,40.0,True
32.0,17.0,1.0,1.0,1.0,5850.0,1.0,39.0,0.0,20.0,True
30.0,19.0,1.0,2.0,1.0,4040.0,1.0,13.0,1.0,40.0,False
56.0,16.0,3.0,2.0,1.0,2440.0,1.0,110.0,2.0,40.0,False
54.0,22.0,3.0,2.0,1.0,2014.0,2.0,27.0,0.0,40.0,True
54.0,18.0,1.0,1.0,1.0,7315.0,6.0,303.0,0.0,70.0,True
69.0,22.0,1.0,2.0,1.0,2320.0,4.0,39.0,1.0,45.0,True
34.0,16.0,1.0,2.0,3.0,9142.0,1.0,4.0,0.0,24.0,False
44.0,17.0,3.0,2.0,1.0,3422.0,2.0,4.0,0.0,50.0,False
35.0,20.0,2.0,2.0,1.0,5240.0,1.0,6.0,12.0,40.0,False
50.0,20.0,1.0,2.0,1.0,650.0,1.0,6.0,0.0,40.0,False
57.0,19.0,1.0,1.0,1.0,4220.0,2.0,42.0,1.0,40.0,True
54.0,20.0,1.0,2.0,1.0,4920.0,6.0,40.0,0.0,20.0,False
54.0,22.0,1.0,1.0,1.0,1320.0,1.0,110.0,1.0,43.0,True
30.0,12.0,2.0,2.0,1.0,4130.0,1.0,303.0,0.0,32.0,False
49.0,16.0,1.0,2.0,8.0,3602.0,6.0,303.0,0.0,18.0,False
52.0,12.0,1.0,1.0,8.0,6460.0,6.0,303.0,1.0,50.0,False
21.0,14.0,5.0,1.0,8.0,9150.0,1.0,4.0,2.0,20.0,False
40.0,16.0,5.0,1.0,3.0,6260.0,1.0,4.0,0.0,40.0,False
57.0,17.0,3.0,1.0,1.0,3740.0,3.0,39.0,0.0,50.0,True
50.0,18.0,1.0,2.0,3.0,5900.0,5.0,4.0,0.0,40.0,False
55.0,16.0,1.0,1.0,3.0,6230.0,7.0,4.0,1.0,40.0,False
26.0,20.0,5.0,2.0,3.0,3602.0,4.0,4.0,2.0,36.0,False
55.0,19.0,1.0,2.0,3.0,1220.0,3.0,4.0,0.0,40.0,False
61.0,19.0,1.0,1.0,3.0,440.0,3.0,4.0,1.0,40.0,False
40.0,19.0,5.0,2.0,3.0,5310.0,5.0,35.0,2.0,40.0,False
56.0,16.0,1.0,1.0,1.0,9005.0,1.0,6.0,0.0,50.0,True
54.0,20.0,1.0,2.0,1.0,310.0,6.0,29.0,1.0,40.0,False
18.0,14.0,5.0,1.0,9.0,4220.0,3.0,4.0,4.0,20.0,False
52.0,16.0,5.0,2.0,1.0,5000.0,5.0,36.0,0.0,48.0,True
59.0,20.0,1.0,1.0,1.0,440.0,3.0,6.0,0.0,40.0,True
67.0,20.0,1.0,2.0,1.0,2060.0,2.0,36.0,1.0,30.0,True
23.0,19.0,5.0,2.0,1.0,4710.0,1.0,4.0,0.0,45.0,False
50.0,18.0,5.0,1.0,1.0,7200.0,1.0,46.0,0.0,40.0,False
47.0,21.0,3.0,2.0,1.0,540.0,1.0,42.0,0.0,39.0,True
56.0,23.0,1.0,1.0,1.0,3090.0,7.0,301.0,0.0,70.0,True
56.0,23.0,1.0,2.0,1.0,3090.0,7.0,301.0,1.0,60.0,True
49.0,1.0,1.0,1.0,1.0,6230.0,1.0,213.0,0.0,30.0,False
61.0,21.0,1.0,1.0,1.0,1320.0,1.0,17.0,0.0,48.0,True
46.0,21.0,1.0,1.0,1.0,1320.0,1.0,30.0,0.0,48.0,True
48.0,21.0,1.0,2.0,1.0,4920.0,6.0,313.0,1.0,30.0,False
59.0,16.0,4.0,2.0,9.0,8990.0,1.0,4.0,0.0,40.0,False
25.0,19.0,5.0,2.0,9.0,3655.0,1.0,4.0,2.0,40.0,False
49.0,20.0,1.0,1.0,1.0,7140.0,1.0,17.0,0.0,40.0,True
29.0,21.0,1.0,2.0,6.0,3421.0,1.0,229.0,0.0,40.0,False
58.0,21.0,1.0,1.0,1.0,51.0,1.0,26.0,1.0,40.0,True
57.0,19.0,5.0,2.0,3.0,3740.0,5.0,4.0,0.0,40.0,True
54.0,16.0,5.0,1.0,3.0,6260.0,1.0,4.0,5.0,20.0,False
60.0,16.0,2.0,2.0,3.0,5860.0,3.0,4.0,0.0,40.0,False
38.0,21.0,1.0,2.0,1.0,2002.0,2.0,6.0,0.0,40.0,False
45.0,22.0,1.0,1.0,1.0,350.0,1.0,31.0,1.0,60.0,True
71.0,21.0,1.0,1.0,8.0,2310.0,2.0,303.0,6.0,40.0,True
63.0,19.0,3.0,1.0,1.0,4251.0,1.0,17.0,0.0,12.0,True
65.0,21.0,3.0,2.0,1.0,3255.0,4.0,29.0,0.0,40.0,True
29.0,20.0,5.0,2.0,1.0,4010.0,2.0,4.0,2.0,40.0,False
35.0,16.0,1.0,1.0,8.0,7200.0,1.0,303.0,1.0,35.0,False
59.0,19.0,3.0,2.0,1.0,5740.0,1.0,55.0,0.0,30.0,False
52.0,21.0,4.0,2.0,1.0,4000.0,1.0,4.0,12.0,40.0,False
28.0,16.0,5.0,2.0,1.0,4110.0,1.0,4.0,12.0,38.0,False
55.0,19.0,3.0,1.0,1.0,6305.0,5.0,4.0,15.0,40.0,False
56.0,18.0,1.0,1.0,1.0,845.0,1.0,27.0,0.0,44.0,True
47.0,16.0,1.0,1.0,3.0,4220.0,3.0,4.0,0.0,32.0,False
56.0,16.0,3.0,1.0,2.0,5600.0,1.0,26.0,0.0,40.0,False
18.0,19.0,5.0,1.0,2.0,5240.0,1.0,4.0,2.0,35.0,False
62.0,20.0,1.0,1.0,1.0,5510.0,1.0,4.0,0.0,43.0,True
26.0,21.0,5.0,1.0,1.0,7200.0,1.0,4.0,2.0,40.0,False
44.0,20.0,5.0,1.0,1.0,4020.0,2.0,39.0,0.0,42.0,False
30.0,16.0,5.0,1.0,1.0,6442.0,1.0,6.0,12.0,40.0,False
20.0,14.0,1.0,2.0,1.0,5610.0,1.0,6.0,0.0,30.0,False
51.0,22.0,1.0,1.0,1.0,1360.0,1.0,17.0,6.0,55.0,True
60.0,17.0,5.0,2.0,1.0,9645.0,1.0,35.0,11.0,22.0,False
31.0,21.0,1.0,1.0,1.0,9040.0,5.0,26.0,0.0,50.0,True
23.0,21.0,5.0,1.0,1.0,4720.0,1.0,17.0,10.0,35.0,False
30.0,21.0,5.0,2.0,1.0,410.0,1.0,4.0,0.0,50.0,True
46.0,16.0,1.0,2.0,1.0,4230.0,1.0,303.0,0.0,30.0,False
48.0,16.0,1.0,1.0,1.0,9620.0,1.0,303.0,1.0,40.0,False
45.0,22.0,1.0,1.0,1.0,630.0,1.0,29.0,1.0,40.0,True
47.0,21.0,1.0,2.0,1.0,750.0,1.0,139.0,0.0,40.0,True
48.0,20.0,1.0,1.0,1.0,4710.0,1.0,26.0,1.0,40.0,True
46.0,20.0,1.0,1.0,1.0,3740.0,5.0,4.0,0.0,40.0,True
42.0,18.0,1.0,2.0,1.0,4700.0,1.0,4.0,1.0,50.0,False
67.0,24.0,1.0,1.0,1.0,102.0,1.0,18.0,0.0,60.0,True
35.0,21.0,1.0,2.0,1.0,3255.0,1.0,19.0,0.0,36.0,True
34.0,21.0,1.0,1.0,1.0,440.0,1.0,48.0,1.0,50.0,False
58.0,20.0,3.0,2.0,1.0,3255.0,1.0,6.0,0.0,40.0,True
60.0,16.0,3.0,2.0,1.0,120.0,1.0,41.0,0.0,40.0,True
34.0,16.0,5.0,1.0,1.0,8740.0,1.0,26.0,2.0,40.0,False
58.0,18.0,5.0,1.0,1.0,6305.0,5.0,18.0,12.0,40.0,False
33.0,18.0,5.0,1.0,1.0,4010.0,1.0,4.0,2.0,36.0,False
37.0,20.0,3.0,1.0,8.0,4350.0,2.0,4.0,4.0,40.0,False
35.0,16.0,1.0,1.0,1.0,7315.0,1.0,17.0,0.0,50.0,True
48.0,21.0,1.0,2.0,1.0,2545.0,4.0,36.0,0.0,40.0,False
52.0,21.0,1.0,1.0,1.0,2710.0,1.0,24.0,1.0,40.0,True
20.0,19.0,5.0,1.0,1.0,4720.0,1.0,4.0,2.0,30.0,False
24.0,16.0,5.0,2.0,1.0,5120.0,1.0,4.0,0.0,25.0,False
38.0,22.0,1.0,1.0,1.0,230.0,2.0,6.0,0.0,50.0,False
45.0,22.0,1.0,2.0,9.0,2310.0,3.0,314.0,1.0,40.0,True
27.0,17.0,5.0,1.0,5.0,6540.0,1.0,4.0,0.0,60.0,False
21.0,16.0,5.0,2.0,5.0,4720.0,1.0,4.0,13.0,30.0,False
48.0,17.0,1.0,2.0,1.0,1006.0,1.0,39.0,0.0,40.0,True
47.0,14.0,1.0,1.0,1.0,7200.0,1.0,39.0,1.0,40.0,False
29.0,17.0,3.0,1.0,1.0,7220.0,1.0,4.0,2.0,40.0,False
27.0,19.0,5.0,2.0,3.0,5240.0,1.0,4.0,2.0,40.0,False
24.0,19.0,5.0,2.0,1.0,9415.0,1.0,4.0,2.0,40.0,False
56.0,19.0,2.0,2.0,1.0,5240.0,7.0,19.0,0.0,13.0,False
63.0,23.0,1.0,1.0,1.0,3090.0,2.0,6.0,0.0,48.0,True
65.0,19.0,1.0,2.0,1.0,4340.0,7.0,25.0,1.0,60.0,True
58.0,21.0,1.0,2.0,1.0,51.0,1.0,17.0,0.0,25.0,True
59.0,22.0,1.0,1.0,1.0,10.0,1.0,39.0,1.0,65.0,True
50.0,21.0,1.0,1.0,1.0,20.0,1.0,38.0,1.0,50.0,True
22.0,21.0,5.0,1.0,1.0,9620.0,1.0,4.0,2.0,10.0,False
65.0,21.0,5.0,2.0,1.0,4760.0,1.0,18.0,0.0,10.0,True
32.0,20.0,1.0,2.0,1.0,5740.0,6.0,4.0,0.0,20.0,False
44.0,16.0,1.0,1.0,1.0,7000.0,6.0,6.0,1.0,50.0,False
41.0,12.0,1.0,1.0,1.0,6950.0,1.0,303.0,1.0,40.0,True
27.0,19.0,1.0,2.0,1.0,335.0,1.0,4.0,0.0,45.0,True
27.0,22.0,1.0,1.0,9.0,3300.0,1.0,4.0,1.0,60.0,False
28.0,17.0,5.0,2.0,1.0,4010.0,1.0,4.0,0.0,43.0,False
31.0,19.0,5.0,1.0,1.0,136.0,1.0,4.0,13.0,45.0,False
60.0,16.0,5.0,2.0,1.0,5240.0,1.0,27.0,0.0,40.0,False
54.0,16.0,1.0,1.0,1.0,9141.0,1.0,303.0,1.0,40.0,False
50.0,23.0,1.0,1.0,1.0,6230.0,7.0,303.0,0.0,30.0,False
49.0,23.0,1.0,2.0,1.0,5240.0,4.0,303.0,1.0,40.0,False
33.0,20.0,5.0,1.0,1.0,8030.0,1.0,4.0,0.0,40.0,False
37.0,18.0,5.0,1.0,1.0,5920.0,7.0,4.0,0.0,45.0,False
34.0,1.0,5.0,2.0,1.0,5340.0,1.0,4.0,13.0,40.0,False
50.0,16.0,1.0,1.0,3.0,4220.0,5.0,4.0,0.0,40.0,False
53.0,16.0,1.0,2.0,3.0,4220.0,4.0,4.0,1.0,40.0,False
62.0,9.0,1.0,2.0,5.0,4230.0,1.0,303.0,0.0,20.0,False
37.0,16.0,5.0,1.0,5.0,9130.0,1.0,4.0,2.0,40.0,False
18.0,19.0,5.0,1.0,5.0,4020.0,1.0,4.0,2.0,25.0,False
38.0,16.0,4.0,2.0,5.0,8300.0,1.0,6.0,9.0,4.0,False
46.0,17.0,5.0,2.0,1.0,9620.0,1.0,4.0,0.0,40.0,False
27.0,18.0,5.0,2.0,1.0,910.0,1.0,4.0,2.0,40.0,False
23.0,14.0,5.0,2.0,1.0,4600.0,8.0,4.0,2.0,50.0,False
36.0,21.0,1.0,1.0,8.0,2320.0,3.0,303.0,0.0,40.0,False
37.0,21.0,1.0,2.0,8.0,2310.0,4.0,303.0,1.0,40.0,False
34.0,15.0,5.0,1.0,1.0,6355.0,6.0,17.0,0.0,45.0,False
38.0,22.0,1.0,2.0,1.0,230.0,4.0,26.0,0.0,40.0,True
43.0,20.0,1.0,1.0,1.0,6355.0,1.0,26.0,1.0,40.0,True
77.0,15.0,1.0,1.0,1.0,4210.0,6.0,6.0,0.0,40.0,True
56.0,19.0,1.0,2.0,2.0,4720.0,1.0,17.0,1.0,20.0,False
67.0,19.0,3.0,2.0,1.0,4720.0,1.0,303.0,0.0,40.0,False
67.0,19.0,1.0,1.0,1.0,110.0,1.0,26.0,0.0,60.0,True
66.0,21.0,1.0,2.0,1.0,1108.0,1.0,26.0,1.0,48.0,True
48.0,21.0,1.0,2.0,1.0,3255.0,2.0,16.0,0.0,45.0,True
52.0,16.0,1.0,1.0,1.0,9350.0,1.0,16.0,1.0,40.0,True
56.0,21.0,1.0,2.0,1.0,2320.0,2.0,4.0,0.0,40.0,True
57.0,16.0,1.0,1.0,1.0,9130.0,1.0,4.0,1.0,65.0,True
40.0,12.0,5.0,1.0,1.0,6220.0,2.0,28.0,4.0,70.0,False
34.0,19.0,1.0,1.0,1.0,6730.0,3.0,303.0,0.0,40.0,False
66.0,22.0,1.0,1.0,1.0,2205.0,4.0,33.0,0.0,50.0,True
68.0,22.0,1.0,2.0,1.0,2014.0,3.0,55.0,1.0,20.0,True
29.0,21.0,1.0,1.0,9.0,9620.0,1.0,231.0,0.0,40.0,False
53.0,20.0,5.0,1.0,3.0,4420.0,3.0,4.0,2.0,40.0,False
46.0,13.0,5.0,1.0,3.0,9645.0,3.0,48.0,2.0,40.0,True
53.0,20.0,4.0,2.0,1.0,5110.0,1.0,37.0,0.0,25.0,False
43.0,20.0,1.0,1.0,1.0,565.0,3.0,4.0,0.0,40.0,False
44.0,22.0,1.0,2.0,1.0,2320.0,3.0,4.0,1.0,40.0,False
20.0,19.0,5.0,1.0,1.0,3870.0,3.0,4.0,2.0,40.0,True
28.0,21.0,1.0,1.0,1.0,800.0,1.0,4.0,0.0,38.0,False
26.0,21.0,1.0,2.0,1.0,2310.0,4.0,4.0,1.0,40.0,False
49.0,18.0,1.0,2.0,9.0,10.0,1.0,4.0,0.0,50.0,True
55.0,21.0,1.0,1.0,9.0,1555.0,1.0,4.0,1.0,48.0,True
47.0,16.0,3.0,1.0,1.0,7330.0,1.0,4.0,0.0,40.0,True
56.0,22.0,1.0,1.0,1.0,2320.0,4.0,34.0,0.0,40.0,True
54.0,18.0,1.0,2.0,1.0,5400.0,3.0,42.0,1.0,25.0,False
42.0,20.0,1.0,1.0,1.0,110.0,1.0,41.0,0.0,50.0,True
45.0,20.0,1.0,2.0,1.0,3421.0,2.0,4.0,1.0,50.0,False
21.0,17.0,5.0,1.0,1.0,6260.0,2.0,4.0,4.0,40.0,False
29.0,19.0,1.0,1.0,1.0,1105.0,1.0,4.0,0.0,40.0,False
76.0,16.0,1.0,2.0,1.0,5740.0,3.0,18.0,0.0,40.0,True
56.0,21.0,1.0,1.0,1.0,2310.0,2.0,6.0,0.0,50.0,False
65.0,19.0,1.0,2.0,1.0,2640.0,7.0,6.0,1.0,40.0,False
47.0,22.0,3.0,2.0,1.0,2360.0,1.0,54.0,0.0,40.0,True
24.0,19.0,1.0,1.0,1.0,4040.0,1.0,54.0,2.0,15.0,False
49.0,21.0,3.0,1.0,1.0,4850.0,1.0,54.0,13.0,40.0,True
27.0,19.0,5.0,2.0,1.0,5840.0,1.0,54.0,15.0,40.0,False
33.0,19.0,1.0,1.0,1.0,5240.0,1.0,4.0,0.0,40.0,False
63.0,21.0,3.0,2.0,2.0,3255.0,1.0,51.0,0.0,40.0,True
24.0,20.0,5.0,2.0,1.0,4350.0,1.0,26.0,2.0,25.0,False
19.0,16.0,5.0,1.0,1.0,8740.0,1.0,56.0,0.0,70.0,False
34.0,21.0,5.0,2.0,1.0,7200.0,1.0,56.0,6.0,40.0,False
30.0,19.0,1.0,2.0,9.0,3802.0,3.0,4.0,0.0,40.0,True
30.0,21.0,1.0,1.0,1.0,750.0,1.0,32.0,1.0,40.0,True
42.0,19.0,1.0,1.0,8.0,3910.0,1.0,303.0,0.0,40.0,True
41.0,18.0,1.0,2.0,8.0,9645.0,1.0,6.0,1.0,30.0,False
38.0,16.0,5.0,2.0,9.0,5240.0,1.0,4.0,0.0,32.0,False
17.0,14.0,5.0,1.0,9.0,4500.0,6.0,4.0,2.0,30.0,False
77.0,16.0,5.0,2.0,1.0,4400.0,1.0,26.0,0.0,10.0,False
56.0,19.0,1.0,1.0,1.0,7000.0,1.0,19.0,1.0,40.0,True
18.0,14.0,5.0,2.0,1.0,5240.0,1.0,162.0,3.0,8.0,False
71.0,16.0,1.0,2.0,1.0,5740.0,5.0,4.0,0.0,40.0,True
66.0,16.0,1.0,1.0,1.0,6515.0,1.0,4.0,1.0,40.0,False
31.0,16.0,5.0,1.0,1.0,3930.0,1.0,9.0,0.0,48.0,False
29.0,16.0,5.0,1.0,1.0,5240.0,1.0,4.0,12.0,40.0,False
58.0,19.0,1.0,1.0,1.0,3740.0,5.0,36.0,0.0,56.0,True
25.0,18.0,5.0,1.0,1.0,9620.0,1.0,4.0,2.0,54.0,False
32.0,19.0,2.0,1.0,9.0,5550.0,5.0,4.0,0.0,50.0,False
37.0,19.0,2.0,2.0,1.0,3421.0,1.0,51.0,0.0,35.0,False
36.0,19.0,5.0,1.0,1.0,3402.0,1.0,48.0,0.0,60.0,True
38.0,21.0,5.0,1.0,1.0,3255.0,2.0,10.0,0.0,50.0,True
33.0,21.0,1.0,1.0,1.0,5330.0,1.0,4.0,0.0,40.0,False
33.0,20.0,1.0,2.0,9.0,3645.0,1.0,4.0,1.0,40.0,False
57.0,21.0,1.0,1.0,6.0,4810.0,6.0,4.0,0.0,60.0,True
58.0,19.0,1.0,2.0,6.0,4810.0,6.0,370.0,1.0,15.0,False
60.0,20.0,3.0,1.0,1.0,3930.0,1.0,39.0,0.0,40.0,False
57.0,22.0,1.0,2.0,1.0,3160.0,2.0,36.0,0.0,50.0,True
59.0,22.0,1.0,1.0,1.0,3330.0,2.0,4.0,1.0,40.0,True
18.0,18.0,5.0,1.0,1.0,9645.0,1.0,4.0,2.0,32.0,False
64.0,16.0,1.0,1.0,1.0,5110.0,1.0,6.0,0.0,45.0,True
64.0,21.0,1.0,2.0,1.0,4700.0,1.0,34.0,1.0,45.0,True
57.0,21.0,2.0,2.0,1.0,5550.0,5.0,36.0,2.0,40.0,False
36.0,21.0,5.0,2.0,1.0,3300.0,2.0,4.0,0.0,40.0,True
36.0,20.0,5.0,2.0,1.0,3421.0,1.0,4.0,0.0,40.0,False
17.0,1.0,5.0,2.0,1.0,4600.0,1.0,4.0,2.0,30.0,False
70.0,1.0,1.0,1.0,1.0,9610.0,1.0,35.0,0.0,42.0,True
66.0,21.0,1.0,1.0,2.0,7700.0,1.0,26.0,0.0,40.0,False
61.0,16.0,1.0,2.0,2.0,4760.0,1.0,28.0,1.0,40.0,False
88.0,16.0,2.0,2.0,1.0,5120.0,1.0,20.0,0.0,35.0,False
41.0,16.0,3.0,2.0,1.0,7200.0,1.0,4.0,7.0,40.0,False
49.0,19.0,3.0,2.0,9.0,440.0,1.0,34.0,0.0,60.0,False
76.0,22.0,1.0,1.0,1.0,2830.0,8.0,27.0,0.0,20.0,True
70.0,22.0,1.0,2.0,1.0,2810.0,6.0,26.0,1.0,40.0,True
23.0,16.0,5.0,1.0,1.0,4720.0,1.0,6.0,0.0,40.0,False
22.0,19.0,5.0,1.0,1.0,6050.0,1.0,46.0,12.0,37.0,False
21.0,20.0,5.0,2.0,2.0,7840.0,1.0,12.0,13.0,20.0,False
46.0,21.0,5.0,1.0,1.0,2310.0,4.0,1.0,0.0,40.0,False
60.0,18.0,3.0,1.0,1.0,340.0,1.0,27.0,0.0,45.0,True
60.0,18.0,3.0,1.0,1.0,6515.0,6.0,6.0,0.0,40.0,True
54.0,16.0,3.0,2.0,1.0,4720.0,1.0,26.0,13.0,33.0,False
67.0,20.0,1.0,1.0,1.0,5240.0,1.0,36.0,0.0,40.0,True
59.0,21.0,1.0,2.0,1.0,3255.0,2.0,36.0,1.0,40.0,True
45.0,16.0,1.0,1.0,1.0,9510.0,1.0,303.0,0.0,40.0,False
63.0,21.0,1.0,1.0,1.0,10.0,7.0,49.0,0.0,40.0,True
49.0,17.0,1.0,1.0,1.0,4220.0,1.0,6.0,0.0,25.0,False
45.0,16.0,1.0,1.0,3.0,9650.0,1.0,4.0,0.0,40.0,False
64.0,21.0,3.0,2.0,1.0,800.0,2.0,54.0,0.0,40.0,True
43.0,24.0,1.0,1.0,1.0,3220.0,1.0,22.0,0.0,45.0,True
37.0,20.0,1.0,2.0,1.0,5860.0,1.0,6.0,1.0,40.0,True
64.0,16.0,1.0,1.0,3.0,3870.0,3.0,4.0,0.0,40.0,False
33.0,23.0,1.0,1.0,1.0,3090.0,2.0,51.0,0.0,60.0,True
33.0,23.0,1.0,2.0,1.0,3090.0,2.0,41.0,1.0,44.0,True
35.0,22.0,1.0,1.0,6.0,1021.0,1.0,210.0,0.0,40.0,True
30.0,21.0,1.0,2.0,6.0,1010.0,1.0,210.0,1.0,40.0,True
57.0,20.0,3.0,2.0,1.0,3255.0,1.0,17.0,0.0,40.0,True
63.0,20.0,1.0,2.0,1.0,2640.0,1.0,5.0,1.0,25.0,False
67.0,16.0,1.0,2.0,1.0,5740.0,4.0,4.0,1.0,48.0,False
51.0,16.0,1.0,2.0,1.0,5120.0,1.0,27.0,0.0,40.0,True
53.0,19.0,1.0,1.0,2.0,3423.0,1.0,36.0,1.0,40.0,False
19.0,19.0,5.0,2.0,9.0,4020.0,1.0,4.0,2.0,28.0,False
38.0,16.0,5.0,1.0,1.0,6260.0,1.0,4.0,0.0,60.0,True
48.0,16.0,3.0,2.0,1.0,5240.0,1.0,301.0,0.0,60.0,True
68.0,24.0,1.0,2.0,1.0,1822.0,4.0,26.0,0.0,24.0,True
72.0,24.0,1.0,1.0,1.0,420.0,6.0,18.0,1.0,40.0,True
68.0,21.0,3.0,2.0,1.0,51.0,1.0,36.0,0.0,24.0,True
71.0,19.0,3.0,1.0,1.0,8710.0,1.0,4.0,13.0,20.0,False
35.0,16.0,5.0,1.0,1.0,4220.0,2.0,4.0,2.0,30.0,False
40.0,19.0,1.0,1.0,1.0,9130.0,1.0,6.0,1.0,45.0,False
37.0,15.0,1.0,1.0,8.0,6410.0,1.0,4.0,1.0,40.0,False
37.0,16.0,5.0,1.0,8.0,9130.0,1.0,4.0,10.0,40.0,False
32.0,21.0,1.0,2.0,1.0,1306.0,1.0,18.0,0.0,45.0,True
38.0,21.0,1.0,1.0,1.0,1021.0,1.0,18.0,1.0,40.0,True
43.0,18.0,1.0,1.0,8.0,6515.0,1.0,303.0,0.0,40.0,False
45.0,20.0,1.0,2.0,8.0,2310.0,2.0,6.0,1.0,40.0,False
51.0,19.0,3.0,2.0,1.0,4810.0,2.0,54.0,0.0,40.0,True
32.0,19.0,5.0,2.0,3.0,4720.0,1.0,4.0,2.0,30.0,False
57.0,19.0,3.0,1.0,1.0,9620.0,1.0,36.0,0.0,10.0,False
37.0,19.0,1.0,1.0,1.0,160.0,1.0,49.0,0.0,70.0,True
35.0,19.0,1.0,2.0,1.0,3645.0,1.0,49.0,1.0,40.0,False
39.0,18.0,1.0,2.0,1.0,5940.0,1.0,53.0,0.0,34.0,True
42.0,22.0,1.0,1.0,1.0,150.0,1.0,41.0,1.0,8.0,False
43.0,15.0,5.0,2.0,1.0,4840.0,1.0,4.0,13.0,25.0,False
61.0,20.0,1.0,1.0,1.0,1021.0,1.0,36.0,0.0,45.0,True
62.0,16.0,1.0,2.0,1.0,4621.0,1.0,34.0,1.0,7.0,False
29.0,21.0,5.0,1.0,1.0,1031.0,1.0,34.0,2.0,40.0,True
66.0,22.0,1.0,1.0,1.0,1021.0,1.0,24.0,1.0,50.0,False
51.0,20.0,3.0,1.0,1.0,2640.0,1.0,36.0,0.0,50.0,False
67.0,1.0,1.0,1.0,1.0,6260.0,6.0,303.0,0.0,40.0,False
48.0,20.0,5.0,1.0,1.0,8030.0,1.0,36.0,0.0,40.0,True
63.0,16.0,3.0,2.0,1.0,3630.0,6.0,26.0,0.0,12.0,False
34.0,19.0,5.0,1.0,1.0,4950.0,6.0,26.0,2.0,32.0,False
53.0,6.0,1.0,2.0,2.0,4230.0,1.0,459.0,6.0,40.0,False
43.0,19.0,1.0,2.0,1.0,420.0,1.0,6.0,0.0,50.0,False
45.0,13.0,1.0,1.0,1.0,6230.0,1.0,303.0,1.0,48.0,False
24.0,20.0,5.0,2.0,1.0,4720.0,1.0,6.0,2.0,20.0,False
19.0,18.0,5.0,1.0,1.0,9640.0,1.0,6.0,2.0,20.0,False
54.0,12.0,1.0,2.0,1.0,4020.0,1.0,17.0,0.0,30.0,False
54.0,12.0,1.0,1.0,1.0,7340.0,1.0,17.0,1.0,60.0,False
54.0,22.0,4.0,2.0,3.0,5740.0,4.0,4.0,0.0,40.0,False
60.0,19.0,1.0,2.0,1.0,540.0,1.0,449.0,0.0,45.0,True
51.0,22.0,3.0,2.0,1.0,705.0,1.0,40.0,0.0,40.0,False
24.0,21.0,5.0,1.0,1.0,5165.0,1.0,4.0,2.0,40.0,False
75.0,18.0,1.0,1.0,1.0,2600.0,6.0,49.0,1.0,20.0,False
68.0,20.0,3.0,2.0,3.0,3610.0,5.0,4.0,0.0,40.0,True
29.0,19.0,1.0,1.0,1.0,2920.0,1.0,360.0,1.0,40.0,False
55.0,21.0,1.0,2.0,1.0,1610.0,5.0,42.0,0.0,40.0,True
48.0,21.0,1.0,1.0,1.0,3710.0,3.0,4.0,1.0,40.0,True
20.0,16.0,5.0,2.0,1.0,3424.0,1.0,4.0,2.0,25.0,False
18.0,14.0,5.0,2.0,1.0,4622.0,1.0,4.0,2.0,30.0,False
42.0,22.0,3.0,1.0,1.0,3870.0,4.0,134.0,0.0,40.0,True
