AGEP,SCHL,MAR,SEX,RAC1P,OCCP,COW,POBP,RELP,WKHP,PINCP
46.0,21.0,5.0,2.0,1.0,1720.0,2.0,49.0,13.0,40.0,True
59.0,16.0,3.0,2.0,1.0,4720.0,1.0,29.0,0.0,32.0,False
27.0,17.0,3.0,2.0,1.0,4020.0,2.0,56.0,0.0,65.0,False
27.0,16.0,5.0,1.0,3.0,6260.0,1.0,56.0,13.0,40.0,False
41.0,16.0,4.0,2.0,1.0,4110.0,1.0,56.0,0.0,40.0,False
41.0,16.0,3.0,2.0,1.0,3603.0,1.0,56.0,0.0,40.0,False
23.0,19.0,5.0,2.0,1.0,3603.0,1.0,42.0,12.0,40.0,False
61.0,19.0,3.0,2.0,1.0,5740.0,1.0,26.0,0.0,45.0,False
52.0,19.0,1.0,2.0,3.0,4020.0,6.0,56.0,0.0,15.0,False
53.0,19.0,1.0,1.0,3.0,6950.0,1.0,56.0,1.0,17.0,False
21.0,20.0,5.0,2.0,3.0,5400.0,3.0,56.0,2.0,40.0,False
39.0,19.0,5.0,1.0,1.0,2640.0,1.0,48.0,0.0,40.0,False
61.0,16.0,1.0,2.0,1.0,4700.0,1.0,48.0,6.0,40.0,False
77.0,21.0,1.0,1.0,1.0,205.0,6.0,39.0,1.0,20.0,False
34.0,16.0,1.0,1.0,1.0,4700.0,1.0,303.0,0.0,40.0,False
33.0,19.0,1.0,2.0,1.0,4720.0,1.0,2.0,1.0,42.0,False
52.0,24.0,1.0,2.0,1.0,3050.0,2.0,46.0,0.0,40.0,True
53.0,20.0,1.0,1.0,1.0,3255.0,5.0,55.0,1.0,40.0,True
23.0,19.0,5.0,1.0,1.0,4040.0,1.0,55.0,2.0,20.0,False
72.0,21.0,2.0,2.0,1.0,205.0,7.0,56.0,0.0,40.0,False
37.0,23.0,1.0,1.0,1.0,3100.0,1.0,56.0,1.0,80.0,True
60.0,20.0,1.0,2.0,1.0,440.0,1.0,56.0,0.0,40.0,False
65.0,16.0,1.0,1.0,1.0,5610.0,1.0,31.0,1.0,40.0,True
21.0,16.0,5.0,1.0,1.0,5000.0,1.0,56.0,0.0,40.0,False
69.0,20.0,1.0,2.0,1.0,5740.0,4.0,53.0,0.0,40.0,True
42.0,20.0,1.0,2.0,1.0,5540.0,5.0,19.0,0.0,20.0,False
45.0,19.0,1.0,1.0,1.0,710.0,7.0,49.0,1.0,50.0,True
36.0,21.0,1.0,2.0,1.0,2310.0,4.0,56.0,0.0,50.0,True
36.0,20.0,1.0,1.0,1.0,8630.0,1.0,48.0,1.0,48.0,True
70.0,22.0,1.0,2.0,1.0,2310.0,3.0,28.0,1.0,30.0,False
44.0,20.0,3.0,2.0,1.0,5521.0,3.0,56.0,0.0,40.0,False
54.0,17.0,5.0,1.0,1.0,4210.0,1.0,6.0,0.0,40.0,False
60.0,22.0,1.0,2.0,1.0,2002.0,3.0,6.0,1.0,32.0,True
30.0,21.0,1.0,1.0,1.0,2850.0,4.0,4.0,0.0,45.0,True
30.0,20.0,1.0,2.0,1.0,3630.0,1.0,56.0,1.0,30.0,False
27.0,23.0,5.0,2.0,1.0,3255.0,1.0,1.0,12.0,36.0,False
65.0,24.0,3.0,1.0,1.0,360.0,4.0,19.0,0.0,40.0,True
42.0,21.0,5.0,2.0,1.0,3255.0,2.0,42.0,0.0,42.0,True
60.0,16.0,1.0,1.0,1.0,7420.0,7.0,6.0,0.0,40.0,False
60.0,16.0,1.0,2.0,1.0,5160.0,1.0,8.0,1.0,40.0,False
66.0,22.0,1.0,1.0,1.0,2040.0,2.0,8.0,0.0,20.0,True
37.0,16.0,5.0,1.0,1.0,6355.0,1.0,56.0,2.0,40.0,False
60.0,24.0,1.0,2.0,1.0,2752.0,6.0,6.0,0.0,20.0,True
66.0,19.0,3.0,2.0,1.0,5340.0,1.0,56.0,0.0,24.0,False
56.0,16.0,1.0,1.0,1.0,7210.0,1.0,31.0,0.0,40.0,True
25.0,17.0,5.0,1.0,1.0,6260.0,1.0,31.0,2.0,55.0,False
29.0,19.0,5.0,1.0,1.0,7200.0,6.0,56.0,0.0,1.0,False
29.0,20.0,5.0,2.0,1.0,3402.0,1.0,56.0,13.0,72.0,True
36.0,18.0,3.0,2.0,1.0,4600.0,1.0,6.0,0.0,35.0,False
67.0,21.0,1.0,1.0,1.0,2040.0,2.0,24.0,0.0,50.0,True
62.0,21.0,1.0,2.0,1.0,4622.0,1.0,24.0,1.0,40.0,False
27.0,18.0,1.0,1.0,1.0,9620.0,1.0,16.0,0.0,80.0,True
28.0,23.0,1.0,2.0,1.0,3250.0,6.0,8.0,1.0,48.0,False
22.0,18.0,1.0,2.0,1.0,5160.0,1.0,30.0,0.0,40.0,False
26.0,18.0,1.0,1.0,1.0,8650.0,1.0,27.0,1.0,45.0,True
37.0,20.0,1.0,2.0,1.0,3310.0,1.0,56.0,0.0,30.0,False
37.0,24.0,1.0,1.0,1.0,2205.0,1.0,31.0,1.0,50.0,True
57.0,20.0,1.0,1.0,1.0,8600.0,1.0,55.0,0.0,50.0,True
58.0,20.0,1.0,2.0,1.0,2360.0,3.0,53.0,1.0,10.0,False
63.0,16.0,1.0,2.0,1.0,5740.0,1.0,56.0,0.0,40.0,False
61.0,16.0,1.0,1.0,8.0,4020.0,1.0,303.0,1.0,40.0,False
26.0,16.0,5.0,1.0,1.0,8530.0,1.0,46.0,0.0,45.0,False
24.0,16.0,5.0,1.0,1.0,8530.0,1.0,20.0,12.0,45.0,False
81.0,16.0,2.0,2.0,1.0,5740.0,7.0,38.0,0.0,30.0,True
34.0,20.0,1.0,1.0,1.0,3740.0,3.0,56.0,0.0,56.0,True
35.0,21.0,1.0,2.0,1.0,2350.0,3.0,56.0,1.0,40.0,True
41.0,13.0,1.0,1.0,1.0,4220.0,1.0,46.0,0.0,30.0,False
31.0,16.0,1.0,2.0,1.0,20.0,1.0,53.0,1.0,45.0,False
57.0,19.0,1.0,1.0,1.0,2100.0,1.0,53.0,8.0,50.0,True
45.0,23.0,5.0,1.0,1.0,440.0,1.0,15.0,15.0,50.0,True
64.0,19.0,1.0,1.0,1.0,20.0,7.0,56.0,0.0,40.0,True
21.0,16.0,5.0,1.0,1.0,6050.0,1.0,13.0,12.0,50.0,False
59.0,16.0,1.0,1.0,1.0,20.0,1.0,8.0,0.0,50.0,True
36.0,15.0,3.0,1.0,1.0,9620.0,1.0,8.0,2.0,40.0,False
52.0,21.0,3.0,2.0,1.0,800.0,1.0,56.0,0.0,50.0,True
50.0,21.0,1.0,2.0,1.0,205.0,6.0,49.0,0.0,60.0,False
51.0,16.0,1.0,1.0,3.0,205.0,6.0,56.0,1.0,60.0,False
32.0,16.0,1.0,1.0,1.0,5860.0,6.0,56.0,0.0,60.0,True
34.0,21.0,1.0,2.0,1.0,2310.0,4.0,56.0,1.0,50.0,False
51.0,17.0,1.0,1.0,1.0,7240.0,1.0,56.0,0.0,40.0,False
56.0,16.0,1.0,2.0,1.0,4760.0,1.0,8.0,1.0,40.0,False
26.0,17.0,5.0,1.0,1.0,4720.0,1.0,48.0,2.0,40.0,True
38.0,12.0,5.0,2.0,1.0,4140.0,1.0,27.0,0.0,25.0,False
59.0,20.0,4.0,2.0,1.0,3255.0,1.0,50.0,0.0,42.0,False
58.0,20.0,5.0,1.0,1.0,4760.0,1.0,56.0,0.0,40.0,False
54.0,19.0,1.0,1.0,1.0,6005.0,1.0,8.0,0.0,50.0,True
52.0,18.0,1.0,2.0,1.0,5120.0,2.0,27.0,1.0,45.0,False
21.0,18.0,5.0,2.0,1.0,4510.0,1.0,56.0,2.0,40.0,False
37.0,19.0,1.0,2.0,1.0,350.0,1.0,11.0,0.0,40.0,True
38.0,20.0,1.0,1.0,1.0,7020.0,1.0,56.0,1.0,40.0,True
55.0,16.0,1.0,2.0,9.0,4230.0,4.0,6.0,0.0,40.0,False
61.0,19.0,1.0,1.0,1.0,7020.0,5.0,51.0,1.0,40.0,True
60.0,19.0,2.0,2.0,1.0,120.0,1.0,110.0,0.0,50.0,True
36.0,16.0,5.0,2.0,1.0,800.0,1.0,56.0,2.0,30.0,True
39.0,16.0,3.0,1.0,1.0,4220.0,1.0,56.0,12.0,40.0,False
29.0,19.0,5.0,1.0,1.0,9650.0,1.0,56.0,0.0,40.0,True
77.0,17.0,1.0,2.0,1.0,4220.0,6.0,56.0,0.0,4.0,False
70.0,16.0,1.0,1.0,1.0,8740.0,6.0,56.0,0.0,4.0,False
55.0,16.0,1.0,2.0,1.0,5740.0,1.0,56.0,0.0,41.0,False
23.0,16.0,5.0,2.0,1.0,4055.0,1.0,56.0,2.0,28.0,False
48.0,17.0,1.0,1.0,1.0,9130.0,1.0,13.0,0.0,91.0,True
38.0,16.0,1.0,2.0,1.0,7000.0,4.0,56.0,1.0,40.0,False
67.0,19.0,1.0,2.0,1.0,4800.0,1.0,19.0,1.0,24.0,False
64.0,16.0,3.0,2.0,1.0,3602.0,1.0,56.0,0.0,40.0,False
54.0,22.0,1.0,1.0,1.0,440.0,5.0,29.0,0.0,40.0,True
55.0,19.0,1.0,2.0,1.0,410.0,2.0,12.0,1.0,50.0,True
25.0,19.0,5.0,1.0,3.0,6260.0,1.0,56.0,2.0,40.0,True
83.0,16.0,1.0,1.0,1.0,9130.0,1.0,56.0,1.0,45.0,False
39.0,18.0,1.0,1.0,1.0,1935.0,1.0,49.0,0.0,40.0,True
36.0,13.0,1.0,2.0,1.0,4030.0,1.0,56.0,1.0,30.0,False
29.0,21.0,1.0,2.0,1.0,4700.0,6.0,8.0,0.0,15.0,False
29.0,19.0,1.0,1.0,3.0,1551.0,1.0,56.0,1.0,50.0,True
65.0,21.0,1.0,1.0,1.0,2205.0,2.0,54.0,0.0,55.0,False
54.0,22.0,1.0,1.0,1.0,960.0,1.0,6.0,0.0,60.0,True
42.0,21.0,1.0,1.0,1.0,3840.0,4.0,16.0,0.0,50.0,True
42.0,21.0,1.0,2.0,1.0,1108.0,3.0,41.0,1.0,40.0,True
51.0,20.0,3.0,1.0,1.0,1555.0,1.0,30.0,0.0,90.0,True
57.0,16.0,3.0,1.0,1.0,6950.0,1.0,8.0,0.0,40.0,True
23.0,21.0,5.0,1.0,1.0,1745.0,4.0,56.0,0.0,40.0,False
22.0,21.0,5.0,2.0,1.0,3603.0,2.0,18.0,12.0,35.0,False
43.0,20.0,1.0,1.0,1.0,5000.0,5.0,6.0,0.0,52.0,True
43.0,22.0,1.0,2.0,1.0,2300.0,3.0,21.0,1.0,29.0,False
17.0,14.0,5.0,1.0,1.0,4055.0,1.0,28.0,4.0,12.0,False
38.0,22.0,1.0,2.0,1.0,2545.0,4.0,26.0,0.0,39.0,False
25.0,22.0,5.0,1.0,6.0,2545.0,4.0,207.0,0.0,19.0,False
40.0,24.0,1.0,1.0,6.0,2545.0,4.0,207.0,12.0,40.0,False
52.0,21.0,1.0,1.0,1.0,2015.0,5.0,13.0,0.0,40.0,True
50.0,21.0,1.0,2.0,1.0,2016.0,5.0,56.0,1.0,40.0,True
64.0,16.0,2.0,2.0,1.0,4600.0,6.0,40.0,0.0,65.0,True
51.0,21.0,1.0,1.0,1.0,2320.0,3.0,30.0,0.0,40.0,True
51.0,21.0,1.0,2.0,1.0,910.0,1.0,30.0,1.0,40.0,True
59.0,20.0,1.0,2.0,1.0,5120.0,3.0,39.0,1.0,40.0,False
59.0,19.0,3.0,2.0,1.0,3630.0,7.0,56.0,0.0,15.0,False
49.0,20.0,1.0,1.0,3.0,1108.0,1.0,30.0,5.0,36.0,False
80.0,21.0,1.0,2.0,1.0,6050.0,8.0,56.0,0.0,6.0,True
80.0,21.0,1.0,1.0,1.0,205.0,7.0,56.0,1.0,10.0,True
57.0,18.0,1.0,2.0,1.0,4700.0,1.0,27.0,0.0,40.0,False
58.0,16.0,1.0,1.0,1.0,9130.0,1.0,27.0,1.0,40.0,False
28.0,16.0,5.0,2.0,1.0,4700.0,1.0,27.0,2.0,40.0,False
55.0,19.0,3.0,2.0,1.0,3602.0,1.0,41.0,0.0,30.0,False
17.0,14.0,5.0,1.0,1.0,6050.0,1.0,49.0,2.0,15.0,False
62.0,16.0,1.0,2.0,1.0,5740.0,2.0,164.0,1.0,45.0,False
26.0,21.0,1.0,1.0,1.0,2545.0,3.0,303.0,0.0,40.0,False
48.0,17.0,1.0,1.0,1.0,8740.0,7.0,42.0,0.0,50.0,True
28.0,18.0,4.0,2.0,1.0,3603.0,2.0,26.0,0.0,32.0,False
29.0,15.0,5.0,1.0,1.0,6230.0,1.0,49.0,13.0,40.0,False
48.0,20.0,1.0,1.0,1.0,3255.0,2.0,46.0,0.0,40.0,True
51.0,20.0,1.0,2.0,1.0,3255.0,2.0,53.0,1.0,40.0,True
24.0,16.0,5.0,1.0,1.0,7750.0,1.0,56.0,4.0,40.0,False
56.0,17.0,4.0,1.0,1.0,4020.0,1.0,5.0,0.0,35.0,False
31.0,17.0,3.0,2.0,3.0,4020.0,1.0,46.0,4.0,38.0,False
25.0,19.0,5.0,2.0,1.0,3645.0,1.0,56.0,0.0,15.0,False
32.0,18.0,5.0,1.0,1.0,7560.0,1.0,48.0,13.0,70.0,False
30.0,21.0,1.0,1.0,1.0,3322.0,1.0,49.0,1.0,40.0,True
53.0,21.0,1.0,2.0,1.0,2545.0,3.0,49.0,0.0,29.0,False
56.0,21.0,1.0,1.0,1.0,7700.0,1.0,49.0,1.0,45.0,True
62.0,20.0,1.0,2.0,1.0,3255.0,1.0,29.0,1.0,20.0,False
64.0,22.0,1.0,1.0,1.0,230.0,3.0,36.0,1.0,36.0,True
67.0,18.0,1.0,2.0,1.0,10.0,7.0,8.0,0.0,32.0,False
67.0,18.0,1.0,1.0,1.0,6200.0,7.0,8.0,1.0,40.0,False
38.0,22.0,1.0,1.0,1.0,440.0,5.0,49.0,0.0,40.0,True
37.0,21.0,1.0,2.0,1.0,3603.0,2.0,6.0,0.0,40.0,False
47.0,20.0,1.0,1.0,1.0,3870.0,3.0,8.0,1.0,40.0,False
46.0,18.0,1.0,1.0,1.0,9130.0,1.0,20.0,0.0,42.0,True
22.0,16.0,5.0,2.0,1.0,4720.0,1.0,16.0,2.0,40.0,False
31.0,18.0,5.0,1.0,1.0,6515.0,1.0,26.0,0.0,40.0,False
74.0,19.0,1.0,1.0,1.0,4810.0,6.0,56.0,0.0,3.0,True
73.0,18.0,1.0,2.0,1.0,4600.0,6.0,56.0,1.0,20.0,False
19.0,16.0,5.0,2.0,1.0,4720.0,1.0,56.0,7.0,30.0,False
45.0,20.0,1.0,2.0,1.0,5860.0,1.0,8.0,0.0,40.0,False
49.0,18.0,1.0,1.0,1.0,6442.0,3.0,56.0,1.0,40.0,False
37.0,24.0,1.0,1.0,1.0,3100.0,1.0,55.0,1.0,80.0,True
31.0,21.0,1.0,2.0,1.0,2310.0,3.0,30.0,0.0,45.0,False
33.0,21.0,1.0,1.0,9.0,4850.0,1.0,41.0,1.0,30.0,True
53.0,22.0,1.0,1.0,1.0,2320.0,3.0,46.0,0.0,37.0,True
55.0,22.0,1.0,2.0,1.0,2310.0,3.0,46.0,1.0,37.0,True
56.0,17.0,2.0,1.0,1.0,4000.0,1.0,49.0,0.0,28.0,False
19.0,16.0,5.0,1.0,1.0,7260.0,1.0,49.0,2.0,30.0,False
68.0,19.0,3.0,2.0,1.0,3545.0,3.0,30.0,0.0,40.0,False
40.0,18.0,1.0,1.0,1.0,6050.0,7.0,56.0,0.0,35.0,False
35.0,21.0,1.0,2.0,1.0,2300.0,1.0,56.0,1.0,32.0,False
37.0,21.0,1.0,2.0,1.0,3255.0,1.0,48.0,0.0,36.0,True
40.0,20.0,1.0,1.0,1.0,4710.0,1.0,35.0,1.0,60.0,True
18.0,16.0,5.0,2.0,1.0,4760.0,1.0,35.0,2.0,24.0,False
51.0,22.0,1.0,2.0,1.0,1240.0,2.0,56.0,0.0,8.0,False
52.0,22.0,1.0,1.0,1.0,1021.0,1.0,120.0,1.0,45.0,True
55.0,18.0,1.0,1.0,1.0,710.0,1.0,6.0,0.0,60.0,True
51.0,21.0,1.0,2.0,1.0,3255.0,4.0,17.0,1.0,40.0,True
51.0,16.0,3.0,1.0,1.0,700.0,5.0,8.0,0.0,40.0,True
25.0,20.0,1.0,1.0,1.0,3710.0,5.0,55.0,0.0,50.0,False
24.0,19.0,1.0,2.0,1.0,4010.0,1.0,55.0,1.0,35.0,False
50.0,21.0,1.0,1.0,1.0,4700.0,1.0,56.0,0.0,60.0,False
21.0,19.0,5.0,2.0,1.0,4760.0,1.0,48.0,2.0,25.0,False
17.0,13.0,5.0,2.0,1.0,4760.0,1.0,56.0,2.0,25.0,False
47.0,9.0,1.0,1.0,1.0,6800.0,1.0,303.0,0.0,40.0,True
61.0,19.0,3.0,1.0,1.0,4810.0,2.0,35.0,0.0,40.0,True
50.0,20.0,1.0,2.0,3.0,5740.0,3.0,56.0,0.0,40.0,False
49.0,22.0,1.0,1.0,3.0,2320.0,3.0,16.0,1.0,40.0,True
24.0,20.0,5.0,1.0,1.0,9365.0,1.0,56.0,2.0,40.0,False
63.0,17.0,3.0,2.0,1.0,4220.0,1.0,139.0,0.0,8.0,False
46.0,22.0,1.0,1.0,1.0,2310.0,3.0,48.0,0.0,40.0,True
38.0,21.0,1.0,1.0,1.0,2545.0,3.0,56.0,1.0,35.0,False
52.0,18.0,1.0,2.0,1.0,2360.0,3.0,26.0,0.0,40.0,False
57.0,17.0,1.0,1.0,1.0,2360.0,3.0,56.0,1.0,40.0,False
75.0,17.0,2.0,2.0,9.0,2545.0,2.0,26.0,6.0,32.0,True
53.0,19.0,1.0,1.0,1.0,5120.0,1.0,48.0,0.0,40.0,True
50.0,18.0,1.0,2.0,1.0,4760.0,1.0,48.0,1.0,32.0,False
60.0,19.0,3.0,2.0,1.0,2310.0,1.0,25.0,0.0,10.0,False
59.0,16.0,1.0,2.0,1.0,136.0,5.0,8.0,1.0,40.0,True
47.0,22.0,1.0,1.0,1.0,1108.0,2.0,12.0,0.0,42.0,True
50.0,21.0,1.0,2.0,1.0,2205.0,2.0,56.0,1.0,70.0,False
18.0,14.0,5.0,2.0,1.0,4055.0,1.0,56.0,2.0,4.0,False
26.0,20.0,5.0,1.0,1.0,9800.0,5.0,16.0,0.0,65.0,False
33.0,21.0,5.0,2.0,1.0,9800.0,5.0,4.0,13.0,45.0,False
48.0,22.0,3.0,1.0,1.0,4760.0,1.0,8.0,0.0,43.0,False
61.0,18.0,1.0,2.0,1.0,930.0,5.0,49.0,0.0,40.0,False
34.0,19.0,5.0,1.0,1.0,7200.0,1.0,4.0,7.0,40.0,False
47.0,17.0,1.0,2.0,1.0,2830.0,6.0,4.0,9.0,40.0,False
34.0,19.0,1.0,1.0,1.0,6950.0,1.0,56.0,0.0,85.0,True
30.0,23.0,1.0,2.0,1.0,735.0,1.0,56.0,1.0,40.0,False
70.0,21.0,3.0,2.0,1.0,6050.0,6.0,56.0,0.0,40.0,False
49.0,16.0,1.0,1.0,1.0,440.0,1.0,48.0,0.0,40.0,True
51.0,16.0,1.0,2.0,1.0,9600.0,1.0,303.0,1.0,48.0,False
58.0,19.0,1.0,2.0,1.0,4700.0,1.0,26.0,0.0,40.0,False
27.0,20.0,5.0,2.0,1.0,4030.0,1.0,48.0,2.0,32.0,False
54.0,19.0,1.0,1.0,1.0,9130.0,7.0,8.0,0.0,40.0,True
54.0,19.0,1.0,2.0,1.0,2435.0,3.0,46.0,1.0,40.0,True
59.0,15.0,1.0,1.0,1.0,9130.0,1.0,56.0,0.0,45.0,False
57.0,16.0,1.0,2.0,1.0,4010.0,1.0,56.0,1.0,40.0,False
26.0,16.0,5.0,1.0,1.0,8140.0,1.0,56.0,0.0,70.0,False
42.0,19.0,1.0,1.0,1.0,6305.0,3.0,56.0,0.0,40.0,False
41.0,22.0,1.0,2.0,1.0,3230.0,4.0,56.0,1.0,45.0,False
62.0,20.0,1.0,2.0,1.0,3255.0,1.0,46.0,0.0,50.0,True
61.0,19.0,1.0,2.0,1.0,4810.0,1.0,56.0,0.0,35.0,False
62.0,18.0,1.0,1.0,1.0,7410.0,2.0,56.0,1.0,40.0,True
73.0,20.0,2.0,2.0,1.0,4760.0,1.0,20.0,0.0,25.0,False
57.0,18.0,3.0,2.0,1.0,4030.0,3.0,32.0,0.0,35.0,False
47.0,20.0,1.0,1.0,1.0,7000.0,1.0,26.0,0.0,40.0,False
44.0,20.0,1.0,2.0,1.0,5740.0,2.0,26.0,1.0,40.0,False
45.0,18.0,1.0,1.0,1.0,1006.0,1.0,56.0,0.0,10.0,False
46.0,20.0,1.0,2.0,1.0,3255.0,1.0,56.0,1.0,36.0,True
58.0,16.0,3.0,1.0,1.0,4760.0,1.0,56.0,0.0,45.0,True
27.0,16.0,5.0,1.0,1.0,6050.0,1.0,56.0,0.0,40.0,False
29.0,16.0,5.0,2.0,1.0,4020.0,1.0,8.0,13.0,35.0,False
61.0,21.0,1.0,1.0,1.0,565.0,5.0,215.0,1.0,40.0,True
43.0,18.0,3.0,2.0,8.0,3640.0,1.0,56.0,0.0,24.0,False
35.0,19.0,1.0,1.0,1.0,140.0,1.0,4.0,0.0,45.0,True
21.0,16.0,1.0,2.0,1.0,230.0,1.0,20.0,1.0,34.0,False
51.0,20.0,1.0,1.0,1.0,160.0,4.0,9.0,0.0,40.0,True
28.0,18.0,5.0,1.0,1.0,6442.0,1.0,139.0,2.0,40.0,False
31.0,17.0,3.0,2.0,9.0,4230.0,1.0,30.0,0.0,15.0,False
77.0,16.0,2.0,1.0,1.0,4950.0,7.0,56.0,0.0,40.0,True
35.0,16.0,3.0,1.0,1.0,6800.0,1.0,16.0,0.0,45.0,True
32.0,21.0,5.0,1.0,1.0,6950.0,1.0,56.0,0.0,40.0,False
25.0,21.0,5.0,2.0,1.0,800.0,1.0,56.0,13.0,40.0,False
68.0,21.0,1.0,2.0,1.0,4700.0,6.0,6.0,0.0,7.0,False
70.0,21.0,1.0,1.0,1.0,9130.0,1.0,6.0,1.0,50.0,False
64.0,16.0,1.0,1.0,1.0,9130.0,1.0,56.0,0.0,40.0,True
60.0,17.0,1.0,2.0,1.0,5400.0,1.0,8.0,1.0,40.0,False
26.0,21.0,5.0,2.0,1.0,420.0,2.0,9.0,0.0,30.0,False
33.0,22.0,3.0,1.0,1.0,2850.0,4.0,2.0,12.0,40.0,False
27.0,21.0,5.0,2.0,1.0,1760.0,4.0,34.0,12.0,40.0,False
23.0,21.0,5.0,2.0,1.0,1760.0,4.0,25.0,12.0,40.0,False
28.0,21.0,5.0,1.0,1.0,2205.0,4.0,6.0,13.0,40.0,False
55.0,19.0,3.0,2.0,3.0,4010.0,3.0,56.0,0.0,50.0,False
47.0,16.0,1.0,1.0,1.0,4020.0,6.0,46.0,0.0,35.0,False
47.0,16.0,1.0,2.0,1.0,5300.0,1.0,6.0,1.0,35.0,False
63.0,14.0,1.0,1.0,8.0,440.0,1.0,56.0,0.0,40.0,True
52.0,19.0,1.0,2.0,1.0,5120.0,1.0,19.0,1.0,40.0,True
41.0,21.0,1.0,2.0,1.0,5860.0,2.0,56.0,0.0,40.0,False
49.0,21.0,1.0,1.0,1.0,9130.0,1.0,56.0,1.0,50.0,False
23.0,18.0,5.0,1.0,1.0,6230.0,1.0,56.0,2.0,40.0,False
18.0,18.0,5.0,2.0,1.0,4600.0,6.0,56.0,2.0,20.0,False
23.0,21.0,5.0,2.0,1.0,2320.0,2.0,56.0,0.0,40.0,False
58.0,16.0,1.0,1.0,1.0,440.0,1.0,6.0,0.0,40.0,True
56.0,20.0,1.0,2.0,1.0,3255.0,1.0,46.0,1.0,16.0,False
54.0,16.0,3.0,1.0,1.0,9130.0,2.0,56.0,0.0,45.0,False
30.0,19.0,1.0,2.0,3.0,350.0,1.0,56.0,0.0,40.0,False
26.0,16.0,1.0,1.0,1.0,4700.0,1.0,49.0,1.0,40.0,False
73.0,22.0,1.0,1.0,1.0,2040.0,2.0,8.0,0.0,30.0,True
60.0,17.0,1.0,2.0,1.0,1220.0,3.0,17.0,0.0,40.0,False
25.0,20.0,5.0,2.0,1.0,5240.0,1.0,31.0,7.0,40.0,False
58.0,18.0,1.0,1.0,8.0,7340.0,3.0,56.0,1.0,40.0,False
57.0,23.0,1.0,2.0,1.0,440.0,4.0,56.0,1.0,50.0,True
29.0,21.0,5.0,2.0,1.0,2310.0,3.0,56.0,2.0,25.0,False
52.0,18.0,3.0,1.0,1.0,9130.0,1.0,56.0,0.0,60.0,True
22.0,15.0,5.0,2.0,9.0,4230.0,1.0,56.0,2.0,35.0,False
57.0,16.0,3.0,1.0,1.0,6355.0,1.0,56.0,10.0,40.0,True
62.0,20.0,5.0,2.0,1.0,3255.0,4.0,26.0,0.0,40.0,True
60.0,18.0,1.0,1.0,1.0,5220.0,6.0,27.0,0.0,50.0,False
56.0,17.0,1.0,2.0,1.0,5220.0,1.0,31.0,1.0,10.0,False
53.0,16.0,1.0,1.0,9.0,7220.0,3.0,56.0,0.0,40.0,False
49.0,19.0,1.0,2.0,1.0,5120.0,1.0,17.0,1.0,40.0,False
64.0,16.0,1.0,1.0,1.0,440.0,3.0,56.0,1.0,40.0,True
32.0,22.0,1.0,1.0,1.0,2310.0,3.0,56.0,0.0,40.0,True
31.0,22.0,1.0,2.0,1.0,2310.0,3.0,56.0,1.0,40.0,True
69.0,21.0,1.0,1.0,1.0,9600.0,1.0,31.0,0.0,40.0,False
50.0,1.0,1.0,2.0,1.0,4700.0,1.0,36.0,1.0,40.0,False
35.0,1.0,4.0,1.0,1.0,7200.0,1.0,36.0,2.0,40.0,False
44.0,18.0,3.0,2.0,1.0,4760.0,1.0,6.0,9.0,40.0,False
58.0,16.0,1.0,1.0,1.0,8140.0,1.0,40.0,0.0,60.0,True
32.0,18.0,5.0,2.0,1.0,310.0,1.0,6.0,2.0,20.0,False
60.0,16.0,1.0,1.0,1.0,9650.0,1.0,56.0,0.0,55.0,False
61.0,21.0,1.0,2.0,1.0,2435.0,3.0,9.0,0.0,40.0,False
64.0,20.0,1.0,1.0,1.0,8335.0,6.0,20.0,1.0,40.0,False
61.0,21.0,5.0,1.0,1.0,4200.0,6.0,56.0,0.0,25.0,True
19.0,18.0,5.0,1.0,1.0,4030.0,1.0,56.0,2.0,15.0,False
51.0,19.0,1.0,2.0,1.0,5120.0,1.0,31.0,0.0,50.0,False
57.0,21.0,1.0,1.0,1.0,440.0,1.0,56.0,1.0,50.0,True
53.0,18.0,3.0,2.0,3.0,4510.0,1.0,56.0,15.0,20.0,False
26.0,18.0,5.0,2.0,3.0,4110.0,1.0,30.0,15.0,40.0,False
47.0,21.0,1.0,2.0,1.0,3255.0,1.0,56.0,0.0,45.0,True
52.0,18.0,1.0,1.0,1.0,6442.0,1.0,31.0,1.0,40.0,False
53.0,19.0,1.0,1.0,1.0,6410.0,6.0,8.0,0.0,50.0,True
24.0,16.0,5.0,1.0,1.0,8140.0,1.0,56.0,4.0,40.0,False
76.0,21.0,1.0,1.0,1.0,9142.0,1.0,42.0,1.0,30.0,True
39.0,22.0,1.0,1.0,1.0,1360.0,1.0,6.0,0.0,50.0,True
21.0,19.0,5.0,1.0,1.0,6050.0,1.0,56.0,0.0,20.0,False
21.0,19.0,5.0,1.0,1.0,7160.0,1.0,56.0,12.0,40.0,False
31.0,19.0,1.0,1.0,1.0,4710.0,1.0,56.0,0.0,45.0,True
29.0,18.0,1.0,2.0,1.0,2830.0,4.0,2.0,1.0,40.0,False
31.0,19.0,5.0,1.0,1.0,9130.0,7.0,8.0,5.0,40.0,False
21.0,16.0,5.0,2.0,1.0,6050.0,3.0,56.0,0.0,40.0,False
25.0,20.0,5.0,1.0,1.0,8740.0,1.0,46.0,13.0,45.0,False
20.0,16.0,5.0,1.0,9.0,6305.0,1.0,8.0,0.0,80.0,True
