AGEP,SCHL,MAR,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ST,PINCP,ESR,FER,HINS2
57.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,24000.0,1.0,0.0,False
39.0,23.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,80000.0,1.0,0.0,False
41.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,62000.0,1.0,0.0,False
19.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,8000.0,6.0,0.0,False
55.0,23.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,100700.0,1.0,0.0,True
65.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,75000.0,1.0,0.0,False
65.0,23.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,180000.0,1.0,0.0,False
51.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,50000.0,1.0,0.0,False
54.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,60000.0,1.0,0.0,False
58.0,21.0,3.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,45600.0,1.0,0.0,False
47.0,19.0,3.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,90000.0,1.0,0.0,False
54.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,30000.0,1.0,0.0,True
33.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,40000.0,1.0,2.0,False
35.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,38000.0,1.0,0.0,False
28.0,21.0,5.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,45000.0,1.0,2.0,False
61.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,50000.0,1.0,0.0,False
46.0,22.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,70000.0,1.0,2.0,False
28.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,20000.0,1.0,0.0,False
25.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,40000.0,1.0,0.0,False
22.0,19.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,23700.0,1.0,0.0,False
33.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,40760.0,1.0,0.0,False
56.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,35000.0,1.0,0.0,False
59.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,78000.0,1.0,0.0,False
44.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,70000.0,1.0,2.0,False
37.0,18.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,8600.0,1.0,0.0,False
43.0,19.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,22100.0,1.0,2.0,False
33.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,28000.0,1.0,0.0,False
53.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,77000.0,1.0,0.0,False
39.0,24.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,122000.0,1.0,0.0,False
43.0,13.0,3.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,35000.0,2.0,0.0,False
26.0,18.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,40000.0,1.0,2.0,False
26.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,42000.0,1.0,0.0,False
36.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,100000.0,1.0,2.0,False
38.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,100000.0,1.0,0.0,False
31.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2700.0,1.0,2.0,False
46.0,18.0,3.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,60000.0,1.0,2.0,False
57.0,19.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,126000.0,1.0,0.0,False
45.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,111700.0,1.0,2.0,True
18.0,17.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,6300.0,6.0,2.0,False
17.0,14.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1200.0,3.0,0.0,False
52.0,16.0,1.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,54000.0,1.0,0.0,False
29.0,22.0,5.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,40000.0,1.0,1.0,False
32.0,4.0,3.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,70000.0,1.0,0.0,False
30.0,20.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,36000.0,1.0,2.0,False
35.0,20.0,5.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,168000.0,1.0,0.0,False
78.0,16.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,60800.0,1.0,0.0,False
59.0,18.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,42000.0,1.0,0.0,True
50.0,20.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,64000.0,1.0,2.0,True
35.0,21.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,9.0,4.0,83000.0,1.0,0.0,False
24.0,19.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,96000.0,1.0,0.0,False
78.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,20000.0,6.0,0.0,False
43.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,62000.0,1.0,0.0,False
50.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,22000.0,1.0,2.0,False
21.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,9000.0,1.0,0.0,False
39.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,90000.0,1.0,2.0,False
42.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,55000.0,1.0,0.0,False
20.0,19.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,12000.0,6.0,2.0,False
40.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,86000.0,1.0,2.0,False
45.0,12.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,5000.0,1.0,0.0,False
20.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,20000.0,3.0,2.0,False
35.0,18.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,36000.0,1.0,0.0,False
66.0,19.0,3.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,23800.0,1.0,0.0,False
42.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,65000.0,1.0,0.0,False
57.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,70000.0,1.0,0.0,False
62.0,21.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,50000.0,1.0,0.0,False
59.0,16.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,75000.0,1.0,0.0,False
41.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,7500.0,1.0,2.0,False
41.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,91000.0,1.0,0.0,False
40.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,25000.0,1.0,0.0,False
33.0,16.0,5.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,4.0,25000.0,1.0,2.0,False
27.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,32000.0,1.0,0.0,False
27.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,4.0,70000.0,1.0,2.0,False
70.0,19.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,28300.0,6.0,0.0,True
66.0,17.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,17200.0,1.0,0.0,False
26.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,20000.0,1.0,0.0,False
59.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,104000.0,1.0,0.0,False
28.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,19000.0,1.0,0.0,False
27.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,32000.0,1.0,2.0,False
33.0,18.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,39600.0,1.0,2.0,True
42.0,20.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,65000.0,1.0,0.0,False
58.0,22.0,3.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,155000.0,1.0,0.0,False
48.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,43600.0,1.0,2.0,False
54.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,366000.0,1.0,0.0,False
24.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,31000.0,1.0,2.0,True
26.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,38000.0,1.0,0.0,False
23.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,13600.0,1.0,2.0,False
37.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,50000.0,1.0,1.0,False
38.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,80000.0,1.0,0.0,False
58.0,16.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,20600.0,1.0,0.0,True
65.0,19.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,44000.0,1.0,0.0,True
30.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,80000.0,1.0,0.0,False
38.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,38000.0,1.0,2.0,False
55.0,21.0,3.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,53200.0,1.0,0.0,False
52.0,16.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,70000.0,1.0,0.0,False
51.0,20.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,36000.0,1.0,0.0,False
19.0,19.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,15000.0,1.0,2.0,False
18.0,18.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,6000.0,1.0,0.0,False
50.0,22.0,4.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,147250.0,1.0,2.0,False
60.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,20000.0,1.0,0.0,False
44.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,35000.0,1.0,0.0,False
52.0,17.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,4.0,86000.0,2.0,0.0,False
41.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,54000.0,1.0,2.0,False
51.0,22.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,39000.0,1.0,0.0,False
49.0,18.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,50000.0,1.0,0.0,False
19.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1400.0,1.0,2.0,False
52.0,18.0,4.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,28000.0,1.0,0.0,False
51.0,17.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,16800.0,1.0,0.0,False
65.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,46000.0,1.0,0.0,False
27.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1000.0,6.0,2.0,False
53.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,93000.0,1.0,0.0,True
45.0,16.0,5.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,35000.0,1.0,0.0,False
70.0,24.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,26500.0,6.0,0.0,False
30.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,81000.0,1.0,0.0,False
30.0,22.0,5.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,42000.0,1.0,0.0,False
25.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,45000.0,1.0,0.0,False
28.0,22.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,95000.0,1.0,0.0,False
29.0,22.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4000.0,1.0,2.0,False
73.0,14.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,38200.0,1.0,0.0,False
50.0,16.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,28600.0,1.0,0.0,False
54.0,14.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,27000.0,1.0,0.0,True
39.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,118000.0,1.0,0.0,False
44.0,21.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,20700.0,2.0,2.0,False
54.0,12.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,38000.0,1.0,0.0,False
44.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,43000.0,1.0,2.0,False
33.0,17.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,29700.0,1.0,2.0,False
63.0,20.0,4.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,55000.0,1.0,0.0,False
21.0,20.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,35500.0,3.0,2.0,False
22.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,25800.0,1.0,2.0,False
48.0,20.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,75000.0,1.0,2.0,True
46.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,78000.0,1.0,0.0,True
48.0,19.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,81600.0,1.0,0.0,False
38.0,21.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,70900.0,1.0,0.0,False
44.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,4.0,18000.0,1.0,0.0,False
42.0,22.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,4.0,15000.0,1.0,2.0,False
54.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,200000.0,1.0,0.0,False
57.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,200000.0,1.0,0.0,False
25.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,20000.0,1.0,0.0,False
24.0,20.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,25000.0,1.0,0.0,False
21.0,19.0,5.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,8800.0,1.0,2.0,True
19.0,19.0,5.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,13500.0,1.0,2.0,True
43.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,16000.0,1.0,2.0,False
44.0,9.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,28400.0,1.0,0.0,False
55.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,87500.0,1.0,0.0,False
48.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,35900.0,1.0,2.0,False
51.0,15.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,52000.0,1.0,0.0,False
57.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,20000.0,1.0,0.0,False
66.0,22.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,47100.0,1.0,0.0,True
41.0,22.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,55000.0,1.0,0.0,False
42.0,20.0,5.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,53000.0,1.0,2.0,False
37.0,19.0,5.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,16000.0,1.0,2.0,False
33.0,18.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,90000.0,1.0,0.0,True
75.0,16.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,39800.0,1.0,0.0,False
57.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3700.0,1.0,0.0,False
57.0,17.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,30000.0,1.0,0.0,False
46.0,19.0,3.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,38000.0,1.0,0.0,False
54.0,15.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,31800.0,1.0,0.0,False
40.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,30000.0,1.0,2.0,False
37.0,17.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,18000.0,1.0,0.0,False
34.0,17.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,10000.0,1.0,0.0,False
21.0,17.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,26900.0,6.0,0.0,True
32.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,32000.0,1.0,2.0,False
31.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,54000.0,1.0,0.0,False
73.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,35900.0,1.0,0.0,True
33.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,430.0,1.0,2.0,False
33.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,104000.0,1.0,0.0,False
38.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,4.0,41800.0,1.0,0.0,False
29.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,25000.0,1.0,1.0,False
30.0,24.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,100000.0,1.0,0.0,False
36.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,4.0,75000.0,1.0,2.0,False
69.0,22.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,125400.0,1.0,0.0,False
36.0,16.0,3.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,57000.0,1.0,0.0,False
64.0,20.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,15300.0,1.0,0.0,True
36.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,75000.0,1.0,0.0,False
32.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,40000.0,2.0,2.0,False
26.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,29000.0,1.0,2.0,False
31.0,22.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,110000.0,1.0,0.0,False
