AGEP,SCHL,MAR,DIS,ESP,CIT,MIG,SEX,RAC1P,PUMA,ST,OCCP,JWTR,POWPUMA,COW,WKHP,PINCP,ESR,JWMNP
31.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,5001.0,49.0,2310.0,1.0,5001.0,4.0,40.0,42000.0,1.0,False
32.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,4251.0,1.0,5001.0,4.0,40.0,35800.0,1.0,False
55.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,5001.0,49.0,3421.0,1.0,5001.0,1.0,39.0,47000.0,1.0,True
60.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,6660.0,1.0,5001.0,3.0,45.0,75000.0,1.0,False
63.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35001.0,49.0,4220.0,9.0,35000.0,2.0,40.0,31230.0,1.0,True
58.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35001.0,49.0,4600.0,1.0,35000.0,1.0,32.0,14010.0,1.0,False
41.0,24.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,21001.0,49.0,3010.0,1.0,21001.0,6.0,45.0,319000.0,1.0,False
27.0,19.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,49002.0,49.0,110.0,1.0,49000.0,1.0,40.0,30000.0,1.0,False
51.0,21.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,49002.0,49.0,4840.0,1.0,49000.0,1.0,40.0,210000.0,1.0,False
48.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,49002.0,49.0,5740.0,1.0,49000.0,3.0,40.0,19500.0,1.0,False
23.0,17.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,49002.0,49.0,4220.0,1.0,49000.0,1.0,7.0,10800.0,1.0,False
60.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,5001.0,49.0,800.0,1.0,5001.0,4.0,40.0,40000.0,1.0,True
62.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,10.0,11.0,5001.0,7.0,80.0,24000.0,1.0,False
55.0,12.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,35003.0,49.0,9415.0,1.0,35000.0,1.0,3.0,40700.0,1.0,False
62.0,13.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35003.0,49.0,4220.0,1.0,35000.0,3.0,40.0,29900.0,1.0,True
32.0,17.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,35003.0,49.0,410.0,1.0,49000.0,1.0,40.0,24000.0,1.0,True
51.0,12.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,35003.0,49.0,7340.0,1.0,49000.0,1.0,40.0,47200.0,1.0,True
55.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,21001.0,49.0,230.0,1.0,5001.0,1.0,50.0,95000.0,1.0,True
50.0,19.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,35009.0,49.0,3545.0,1.0,35000.0,1.0,40.0,78000.0,1.0,False
24.0,21.0,5.0,2.0,0.0,5.0,1.0,1.0,1.0,35009.0,49.0,1530.0,1.0,35000.0,1.0,40.0,65000.0,1.0,False
19.0,19.0,5.0,2.0,0.0,5.0,1.0,1.0,1.0,35009.0,49.0,7010.0,1.0,35000.0,1.0,30.0,19000.0,1.0,False
51.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,49004.0,49.0,2002.0,1.0,49000.0,4.0,20.0,64000.0,1.0,False
55.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,49004.0,49.0,5740.0,1.0,49000.0,4.0,40.0,40000.0,1.0,False
23.0,20.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,49004.0,49.0,5740.0,1.0,49000.0,4.0,32.0,8000.0,1.0,False
27.0,18.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,35004.0,49.0,4720.0,2.0,35000.0,1.0,8.0,10000.0,1.0,False
24.0,18.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,35004.0,49.0,5240.0,0.0,0.0,1.0,30.0,10000.0,2.0,False
49.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,57001.0,49.0,8255.0,1.0,35000.0,2.0,40.0,35000.0,1.0,True
17.0,14.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,57001.0,49.0,6260.0,1.0,57000.0,1.0,20.0,8000.0,1.0,False
56.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,11001.0,49.0,4820.0,11.0,11000.0,1.0,40.0,77000.0,1.0,False
53.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,11001.0,49.0,5610.0,11.0,11000.0,1.0,30.0,13000.0,1.0,False
22.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,11001.0,49.0,5610.0,0.0,0.0,1.0,15.0,300.0,6.0,False
20.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,11001.0,49.0,5610.0,0.0,0.0,1.0,8.0,150.0,6.0,False
20.0,18.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,11001.0,49.0,9130.0,1.0,11000.0,1.0,40.0,1500.0,1.0,False
32.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,49002.0,49.0,1760.0,1.0,49000.0,1.0,40.0,63280.0,1.0,False
28.0,20.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,49002.0,49.0,4600.0,1.0,49000.0,6.0,10.0,10000.0,1.0,False
43.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,49004.0,49.0,3245.0,1.0,49000.0,1.0,45.0,217000.0,1.0,False
43.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,49004.0,49.0,5740.0,1.0,49000.0,1.0,30.0,187000.0,1.0,False
17.0,14.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,49004.0,49.0,2360.0,1.0,49000.0,1.0,15.0,6000.0,1.0,False
50.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,2722.0,1.0,5001.0,1.0,45.0,55000.0,1.0,True
54.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,3750.0,1.0,5001.0,3.0,45.0,60000.0,1.0,True
30.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,5001.0,49.0,4700.0,11.0,5001.0,6.0,40.0,24000.0,1.0,False
33.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,2310.0,1.0,5001.0,3.0,50.0,45000.0,1.0,False
74.0,17.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,3001.0,49.0,4700.0,1.0,3001.0,7.0,45.0,88000.0,1.0,False
39.0,17.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3001.0,49.0,4720.0,1.0,3001.0,1.0,30.0,9000.0,1.0,False
46.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35002.0,49.0,1530.0,1.0,35000.0,1.0,45.0,95000.0,1.0,False
54.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35002.0,49.0,110.0,1.0,35000.0,1.0,40.0,45000.0,1.0,False
23.0,16.0,1.0,2.0,0.0,4.0,1.0,2.0,9.0,35008.0,49.0,5740.0,0.0,0.0,1.0,16.0,6400.0,6.0,False
24.0,16.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,35008.0,49.0,9645.0,1.0,35000.0,1.0,34.0,13100.0,1.0,False
42.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,57002.0,49.0,4140.0,1.0,57000.0,1.0,25.0,18000.0,1.0,False
24.0,16.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,21001.0,49.0,8300.0,1.0,21001.0,1.0,25.0,3300.0,1.0,False
30.0,17.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,21001.0,49.0,5240.0,1.0,21001.0,1.0,39.0,15600.0,1.0,False
46.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,11001.0,49.0,3802.0,1.0,35000.0,3.0,48.0,55000.0,1.0,True
43.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,11001.0,49.0,5740.0,1.0,11000.0,3.0,40.0,17400.0,1.0,False
30.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,5001.0,49.0,7330.0,1.0,5001.0,1.0,84.0,60000.0,1.0,False
59.0,12.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,35003.0,49.0,4220.0,1.0,35000.0,1.0,45.0,38400.0,1.0,False
20.0,20.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,35003.0,49.0,5340.0,1.0,35000.0,1.0,40.0,20000.0,1.0,False
18.0,18.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,35003.0,49.0,3602.0,1.0,35000.0,1.0,35.0,24000.0,1.0,False
65.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35007.0,49.0,9510.0,1.0,35000.0,1.0,55.0,72000.0,1.0,True
58.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,35002.0,49.0,6230.0,2.0,35000.0,2.0,40.0,54000.0,1.0,True
45.0,21.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,35005.0,49.0,800.0,0.0,0.0,5.0,45.0,100000.0,2.0,False
36.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,21001.0,49.0,9130.0,1.0,21001.0,1.0,40.0,10000.0,1.0,False
27.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35005.0,49.0,3255.0,1.0,35000.0,1.0,45.0,35000.0,1.0,False
28.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35005.0,49.0,1006.0,1.0,35000.0,1.0,40.0,21000.0,1.0,True
27.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,11002.0,49.0,7800.0,11.0,11000.0,6.0,1.0,2000.0,1.0,False
27.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,11002.0,49.0,845.0,1.0,35000.0,1.0,60.0,107000.0,1.0,False
86.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,3930.0,1.0,5001.0,1.0,24.0,23200.0,1.0,False
74.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,5001.0,49.0,9645.0,1.0,5001.0,1.0,6.0,8100.0,1.0,False
40.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35007.0,49.0,2545.0,1.0,35000.0,3.0,25.0,20400.0,1.0,False
43.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35007.0,49.0,440.0,1.0,35000.0,1.0,55.0,50000.0,1.0,False
44.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,5001.0,49.0,4350.0,11.0,5001.0,1.0,70.0,19000.0,1.0,False
65.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,4350.0,11.0,5001.0,1.0,70.0,71000.0,1.0,False
36.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,49003.0,49.0,8810.0,1.0,49000.0,1.0,40.0,60000.0,1.0,False
74.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,49002.0,49.0,9210.0,1.0,49000.0,1.0,35.0,27900.0,1.0,True
37.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,49002.0,49.0,7950.0,1.0,49000.0,1.0,40.0,16000.0,1.0,False
50.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,57002.0,49.0,5740.0,1.0,57000.0,1.0,38.0,35000.0,1.0,True
52.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,57002.0,49.0,7000.0,1.0,57000.0,1.0,45.0,90000.0,1.0,True
52.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35006.0,49.0,5240.0,1.0,49000.0,1.0,40.0,53000.0,1.0,True
51.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35006.0,49.0,350.0,1.0,35000.0,2.0,40.0,70000.0,1.0,False
24.0,20.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,35006.0,49.0,5860.0,1.0,35000.0,1.0,30.0,18000.0,1.0,True
18.0,18.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,35006.0,49.0,4600.0,1.0,35000.0,1.0,35.0,4000.0,1.0,False
31.0,21.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,35005.0,49.0,3255.0,1.0,35000.0,2.0,40.0,50000.0,1.0,False
43.0,21.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,35005.0,49.0,3255.0,1.0,35000.0,1.0,40.0,50000.0,1.0,False
33.0,24.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,35005.0,49.0,3160.0,1.0,35000.0,1.0,40.0,55000.0,1.0,False
61.0,18.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3001.0,49.0,120.0,1.0,35000.0,6.0,45.0,43000.0,1.0,True
18.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,9.0,3001.0,49.0,5020.0,1.0,35000.0,1.0,25.0,12000.0,1.0,True
39.0,24.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,49003.0,49.0,2205.0,10.0,49000.0,2.0,50.0,106000.0,1.0,False
41.0,22.0,1.0,2.0,0.0,4.0,1.0,2.0,6.0,49003.0,49.0,2830.0,0.0,0.0,6.0,5.0,420.0,6.0,False
44.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,57001.0,49.0,800.0,1.0,11000.0,1.0,40.0,55000.0,1.0,False
74.0,19.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,35005.0,49.0,2635.0,0.0,0.0,7.0,25.0,29000.0,3.0,False
57.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,13001.0,49.0,1310.0,1.0,13001.0,5.0,40.0,59400.0,1.0,True
64.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,13001.0,49.0,4251.0,11.0,13001.0,6.0,20.0,8000.0,1.0,False
40.0,21.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,35006.0,49.0,4700.0,1.0,35000.0,1.0,50.0,160000.0,1.0,False
52.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,49001.0,49.0,9130.0,1.0,1700.0,6.0,30.0,77800.0,1.0,True
47.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,49001.0,49.0,3255.0,2.0,49000.0,1.0,40.0,47000.0,1.0,True
27.0,17.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,49001.0,49.0,6260.0,1.0,49000.0,1.0,40.0,20000.0,1.0,False
20.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,49001.0,49.0,4220.0,1.0,49000.0,2.0,25.0,7500.0,1.0,True
63.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35008.0,49.0,440.0,10.0,1090.0,7.0,40.0,69000.0,1.0,False
60.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35008.0,49.0,3645.0,1.0,35000.0,1.0,36.0,32800.0,1.0,False
32.0,22.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,21001.0,49.0,2320.0,1.0,21001.0,4.0,45.0,40500.0,1.0,True
41.0,21.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,21001.0,49.0,4251.0,0.0,0.0,1.0,20.0,24200.0,3.0,False
37.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,11001.0,49.0,4850.0,1.0,35000.0,1.0,40.0,130000.0,1.0,True
39.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35001.0,49.0,5710.0,1.0,35000.0,1.0,40.0,59000.0,1.0,True
35.0,18.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,35001.0,49.0,7810.0,1.0,35000.0,1.0,38.0,31000.0,1.0,False
47.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35005.0,49.0,2634.0,0.0,0.0,7.0,25.0,2000.0,6.0,False
44.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35005.0,49.0,350.0,1.0,35000.0,4.0,45.0,74000.0,1.0,False
32.0,21.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,3001.0,49.0,1320.0,1.0,57000.0,1.0,40.0,70000.0,1.0,True
29.0,20.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,3001.0,49.0,3255.0,0.0,0.0,1.0,18.0,6000.0,6.0,False
59.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,13001.0,49.0,20.0,1.0,13001.0,1.0,60.0,170000.0,1.0,False
33.0,16.0,1.0,2.0,0.0,4.0,3.0,1.0,7.0,35004.0,49.0,7330.0,1.0,35000.0,1.0,40.0,38000.0,1.0,False
29.0,16.0,1.0,2.0,0.0,1.0,3.0,2.0,7.0,35004.0,49.0,5400.0,1.0,35000.0,1.0,40.0,28000.0,1.0,False
66.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,9.0,35008.0,49.0,410.0,0.0,0.0,7.0,20.0,425000.0,6.0,False
47.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35005.0,49.0,850.0,1.0,35000.0,1.0,45.0,429100.0,1.0,False
17.0,14.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,35005.0,49.0,2360.0,11.0,35000.0,6.0,1.0,1600.0,1.0,False
65.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,49002.0,49.0,5610.0,0.0,0.0,1.0,40.0,17300.0,6.0,False
33.0,22.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,35008.0,49.0,1530.0,0.0,0.0,5.0,40.0,51700.0,6.0,False
31.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,35001.0,49.0,1530.0,1.0,49000.0,1.0,40.0,34000.0,1.0,False
33.0,21.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,35001.0,49.0,3930.0,1.0,49000.0,1.0,40.0,35000.0,1.0,True
46.0,21.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,11001.0,49.0,540.0,1.0,11000.0,1.0,40.0,35100.0,1.0,False
28.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,57002.0,49.0,5860.0,1.0,57000.0,3.0,40.0,16000.0,1.0,True
35.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,57002.0,49.0,4710.0,1.0,57000.0,1.0,45.0,38000.0,1.0,True
42.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,49002.0,49.0,7700.0,1.0,49000.0,1.0,50.0,20000.0,1.0,False
45.0,21.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,49002.0,49.0,4700.0,1.0,35000.0,1.0,55.0,15000.0,1.0,True
53.0,23.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,35002.0,49.0,3090.0,1.0,11000.0,2.0,40.0,95800.0,1.0,True
54.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,35002.0,49.0,3255.0,1.0,35000.0,4.0,36.0,112000.0,1.0,True
30.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,35001.0,49.0,420.0,1.0,35000.0,2.0,40.0,47000.0,1.0,False
32.0,15.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,35001.0,49.0,4710.0,1.0,35000.0,7.0,30.0,6000.0,1.0,True
45.0,21.0,1.0,2.0,0.0,4.0,1.0,2.0,6.0,57002.0,49.0,930.0,1.0,57000.0,5.0,80.0,29250.0,1.0,True
53.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,57002.0,49.0,3960.0,1.0,57000.0,1.0,50.0,38400.0,1.0,True
17.0,15.0,5.0,2.0,1.0,3.0,1.0,2.0,1.0,57002.0,49.0,4110.0,0.0,0.0,1.0,15.0,2000.0,6.0,False
53.0,16.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,35009.0,49.0,9645.0,1.0,35000.0,1.0,24.0,11200.0,1.0,False
21.0,14.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,35009.0,49.0,4700.0,1.0,49000.0,1.0,45.0,10000.0,1.0,False
50.0,22.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,11002.0,49.0,2310.0,1.0,11000.0,3.0,50.0,67000.0,1.0,False
32.0,19.0,5.0,2.0,0.0,1.0,3.0,1.0,6.0,11002.0,49.0,8225.0,1.0,35000.0,1.0,45.0,38400.0,1.0,True
26.0,20.0,5.0,2.0,0.0,4.0,3.0,2.0,6.0,11002.0,49.0,8225.0,1.0,11000.0,1.0,45.0,8000.0,1.0,False
58.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3001.0,49.0,5120.0,1.0,3001.0,7.0,10.0,20000.0,1.0,True
59.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3001.0,49.0,205.0,1.0,3001.0,7.0,99.0,50000.0,1.0,False
58.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,53001.0,49.0,4920.0,0.0,0.0,7.0,24.0,7600.0,6.0,False
56.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,53001.0,49.0,9040.0,1.0,100.0,5.0,40.0,65000.0,1.0,False
29.0,23.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,35001.0,49.0,2100.0,1.0,35000.0,1.0,30.0,82000.0,1.0,False
37.0,21.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,35001.0,49.0,4000.0,11.0,35000.0,6.0,40.0,36000.0,1.0,False
37.0,1.0,5.0,2.0,0.0,4.0,3.0,2.0,8.0,35001.0,49.0,4760.0,1.0,35000.0,1.0,35.0,24000.0,1.0,False
23.0,1.0,5.0,2.0,0.0,5.0,2.0,1.0,8.0,35001.0,49.0,6260.0,1.0,35000.0,1.0,40.0,24000.0,1.0,False
69.0,21.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,35007.0,49.0,120.0,1.0,35000.0,7.0,40.0,278000.0,1.0,False
64.0,21.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,35007.0,49.0,2310.0,1.0,35000.0,1.0,35.0,24000.0,1.0,False
24.0,18.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,35007.0,49.0,9005.0,1.0,35000.0,1.0,32.0,18000.0,1.0,True
42.0,16.0,5.0,2.0,0.0,5.0,3.0,2.0,8.0,35008.0,49.0,4020.0,10.0,35000.0,1.0,30.0,8000.0,1.0,True
39.0,16.0,5.0,2.0,0.0,5.0,3.0,1.0,8.0,35008.0,49.0,6230.0,1.0,35000.0,1.0,40.0,24000.0,1.0,False
29.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,5001.0,49.0,7200.0,10.0,5001.0,6.0,40.0,18000.0,1.0,False
29.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,5001.0,49.0,2310.0,1.0,5001.0,1.0,30.0,14400.0,1.0,False
53.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,49004.0,49.0,440.0,1.0,49000.0,1.0,40.0,42000.0,1.0,True
54.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,49004.0,49.0,6200.0,1.0,35000.0,1.0,70.0,100000.0,1.0,False
28.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,49004.0,49.0,9645.0,1.0,49000.0,1.0,40.0,35000.0,1.0,False
24.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,49004.0,49.0,4760.0,1.0,49000.0,1.0,30.0,35000.0,1.0,False
20.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,49004.0,49.0,2910.0,1.0,49000.0,1.0,25.0,10000.0,1.0,False
18.0,14.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,49004.0,49.0,4760.0,1.0,49000.0,1.0,15.0,6000.0,1.0,False
68.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3001.0,49.0,6305.0,1.0,3001.0,7.0,50.0,26650.0,1.0,False
63.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3001.0,49.0,5120.0,1.0,3001.0,3.0,37.0,27800.0,1.0,False
33.0,18.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,57001.0,49.0,3603.0,1.0,35000.0,1.0,40.0,45100.0,1.0,True
32.0,15.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,57001.0,49.0,6220.0,1.0,57000.0,1.0,45.0,35200.0,1.0,False
35.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,57001.0,49.0,6515.0,1.0,57000.0,1.0,38.0,48000.0,1.0,False
34.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,57001.0,49.0,3630.0,1.0,57000.0,1.0,15.0,4000.0,1.0,False
62.0,20.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,11001.0,49.0,4760.0,1.0,11000.0,1.0,50.0,40000.0,1.0,True
64.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,13001.0,49.0,4220.0,0.0,0.0,3.0,30.0,29700.0,2.0,False
18.0,16.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,3001.0,49.0,4010.0,1.0,3001.0,1.0,46.0,19000.0,1.0,False
19.0,16.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,3001.0,49.0,6050.0,1.0,3001.0,1.0,50.0,20000.0,1.0,False
19.0,16.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,3001.0,49.0,4220.0,1.0,3001.0,1.0,29.0,5000.0,1.0,False
39.0,23.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3001.0,49.0,2100.0,11.0,3001.0,6.0,60.0,319000.0,1.0,False
40.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3001.0,49.0,725.0,11.0,3001.0,6.0,60.0,50000.0,1.0,False
39.0,22.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,3001.0,49.0,6355.0,1.0,35000.0,1.0,40.0,55000.0,1.0,True
37.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,49001.0,49.0,1021.0,1.0,49000.0,1.0,40.0,150000.0,1.0,False
28.0,19.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,35004.0,49.0,9210.0,1.0,35000.0,1.0,50.0,45000.0,1.0,False
23.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3001.0,49.0,2310.0,1.0,3001.0,3.0,50.0,17000.0,1.0,True
23.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,3001.0,49.0,2310.0,1.0,3001.0,3.0,50.0,37000.0,1.0,True
65.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,21001.0,49.0,2001.0,1.0,21001.0,2.0,40.0,34000.0,1.0,False
75.0,23.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,49002.0,49.0,2205.0,1.0,49000.0,2.0,50.0,474500.0,1.0,False
46.0,24.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,49002.0,49.0,2205.0,1.0,49000.0,2.0,20.0,25000.0,1.0,False
37.0,21.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,49002.0,49.0,6240.0,1.0,49000.0,2.0,15.0,6000.0,1.0,False
49.0,18.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,21001.0,49.0,6305.0,10.0,21001.0,1.0,40.0,55000.0,1.0,False
