AGEP,SCHL,MAR,DIS,ESP,CIT,MIG,SEX,RAC1P,PUMA,ST,OCCP,JWTR,POWPUMA,COW,WKHP,PINCP,ESR,JWMNP
42.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,4622.0,1.0,100.0,1.0,10.0,10000.0,1.0,False
21.0,19.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0,100.0,56.0,5300.0,0.0,0.0,1.0,40.0,15000.0,2.0,False
19.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,4720.0,1.0,100.0,1.0,30.0,8000.0,1.0,False
65.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,20.0,1.0,300.0,1.0,50.0,55000.0,1.0,False
28.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,2545.0,1.0,500.0,3.0,35.0,20000.0,1.0,False
30.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,4000.0,10.0,500.0,1.0,30.0,12500.0,1.0,False
48.0,16.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,9130.0,1.0,200.0,1.0,45.0,40000.0,1.0,True
56.0,18.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,500.0,56.0,6730.0,1.0,500.0,4.0,48.0,50000.0,1.0,False
72.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,9121.0,10.0,500.0,3.0,30.0,16900.0,1.0,False
33.0,19.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,3930.0,1.0,300.0,1.0,40.0,32400.0,1.0,False
35.0,18.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,9650.0,1.0,300.0,1.0,99.0,66600.0,1.0,False
55.0,17.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,300.0,56.0,705.0,1.0,300.0,1.0,40.0,35400.0,1.0,False
48.0,18.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,300.0,56.0,5610.0,1.0,300.0,1.0,40.0,23000.0,1.0,False
49.0,16.0,4.0,2.0,0.0,1.0,1.0,2.0,2.0,300.0,56.0,5610.0,1.0,300.0,1.0,40.0,23000.0,1.0,False
23.0,21.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,100.0,56.0,2310.0,1.0,100.0,4.0,40.0,45600.0,1.0,False
47.0,23.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,3090.0,1.0,300.0,1.0,60.0,497000.0,1.0,False
55.0,16.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,9130.0,0.0,0.0,1.0,55.0,60420.0,2.0,False
38.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,2310.0,10.0,100.0,3.0,40.0,32000.0,1.0,False
43.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,205.0,1.0,100.0,1.0,60.0,72000.0,1.0,False
29.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,8740.0,1.0,51000.0,1.0,60.0,80000.0,1.0,False
30.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,3322.0,0.0,0.0,1.0,25.0,10000.0,6.0,False
53.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,2310.0,1.0,100.0,3.0,45.0,60000.0,1.0,False
49.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,2006.0,1.0,100.0,6.0,40.0,50000.0,1.0,False
54.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,9130.0,1.0,500.0,7.0,60.0,75000.0,1.0,True
64.0,21.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,3255.0,1.0,500.0,1.0,70.0,75510.0,1.0,True
39.0,20.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,4700.0,1.0,300.0,1.0,50.0,40000.0,1.0,True
56.0,19.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,3500.0,10.0,100.0,2.0,40.0,100000.0,1.0,False
48.0,19.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,4251.0,0.0,0.0,6.0,37.0,9700.0,6.0,False
73.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,9130.0,0.0,0.0,6.0,8.0,31800.0,6.0,False
76.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,7810.0,1.0,400.0,1.0,24.0,44300.0,1.0,True
59.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,4950.0,1.0,400.0,1.0,60.0,60000.0,1.0,False
48.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4600.0,1.0,400.0,2.0,40.0,21900.0,1.0,True
27.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,8140.0,1.0,400.0,1.0,45.0,114000.0,1.0,False
26.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,2545.0,1.0,400.0,3.0,40.0,20000.0,1.0,False
64.0,20.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,20.0,11.0,300.0,1.0,45.0,90060.0,1.0,False
54.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5740.0,1.0,500.0,1.0,40.0,35000.0,1.0,False
66.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,5630.0,0.0,0.0,1.0,60.0,21100.0,6.0,False
34.0,22.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,400.0,56.0,800.0,1.0,400.0,1.0,45.0,70300.0,1.0,False
27.0,16.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,5140.0,1.0,200.0,2.0,40.0,22300.0,1.0,False
35.0,16.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,6305.0,1.0,100.0,7.0,55.0,43010.0,1.0,True
40.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,4040.0,1.0,500.0,1.0,20.0,22500.0,1.0,False
19.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,9130.0,1.0,500.0,1.0,50.0,50000.0,1.0,True
62.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5120.0,0.0,0.0,4.0,45.0,53400.0,6.0,False
63.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,7350.0,1.0,300.0,1.0,50.0,100000.0,1.0,False
24.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,3323.0,1.0,300.0,5.0,45.0,42000.0,4.0,False
25.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,2001.0,0.0,0.0,1.0,40.0,55000.0,2.0,False
71.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5740.0,11.0,400.0,1.0,40.0,42700.0,1.0,False
72.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,9130.0,0.0,0.0,1.0,50.0,32000.0,6.0,False
45.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4700.0,1.0,400.0,1.0,26.0,23000.0,1.0,False
33.0,18.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,100.0,56.0,6050.0,1.0,100.0,2.0,60.0,20000.0,1.0,False
45.0,15.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,6260.0,1.0,200.0,1.0,47.0,45800.0,1.0,False
27.0,19.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,3930.0,1.0,300.0,1.0,40.0,31200.0,1.0,False
29.0,13.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,300.0,56.0,4900.0,1.0,300.0,1.0,40.0,740.0,1.0,False
48.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4700.0,1.0,400.0,1.0,52.0,84000.0,1.0,False
43.0,24.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,3050.0,1.0,100.0,5.0,40.0,140000.0,1.0,False
45.0,24.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,3050.0,1.0,100.0,5.0,40.0,130000.0,1.0,False
56.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,9620.0,1.0,200.0,1.0,46.0,5000.0,1.0,True
58.0,16.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,400.0,56.0,9130.0,1.0,400.0,1.0,24.0,40800.0,1.0,False
59.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5160.0,1.0,400.0,1.0,40.0,52000.0,1.0,False
69.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,4220.0,1.0,200.0,6.0,40.0,59500.0,1.0,True
60.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,4700.0,1.0,200.0,6.0,40.0,37990.0,1.0,False
49.0,9.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,137.0,1.0,400.0,1.0,40.0,14600.0,1.0,True
35.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,220.0,1.0,300.0,1.0,50.0,50000.0,1.0,False
25.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,810.0,1.0,300.0,3.0,40.0,34000.0,1.0,False
62.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,6230.0,0.0,0.0,1.0,40.0,15000.0,6.0,False
38.0,19.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,500.0,56.0,2545.0,0.0,0.0,3.0,20.0,1130.0,6.0,False
61.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,220.0,1.0,100.0,6.0,30.0,47400.0,1.0,True
62.0,22.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,100.0,56.0,4810.0,11.0,100.0,2.0,30.0,497400.0,1.0,False
77.0,16.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,3602.0,1.0,500.0,7.0,10.0,49000.0,1.0,False
62.0,17.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,3030.0,1.0,100.0,4.0,40.0,46000.0,1.0,False
25.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,8990.0,1.0,200.0,1.0,40.0,40000.0,1.0,True
33.0,11.0,5.0,2.0,0.0,5.0,1.0,1.0,8.0,500.0,56.0,6200.0,1.0,500.0,1.0,40.0,25000.0,1.0,True
20.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,500.0,56.0,9620.0,0.0,0.0,1.0,35.0,11800.0,6.0,False
27.0,20.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,5600.0,1.0,500.0,5.0,40.0,50000.0,1.0,True
25.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,6050.0,1.0,500.0,1.0,50.0,23000.0,1.0,False
56.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5740.0,1.0,400.0,2.0,30.0,16220.0,1.0,False
60.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,2002.0,1.0,400.0,1.0,50.0,60020.0,1.0,False
26.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,4600.0,11.0,200.0,6.0,45.0,1200.0,1.0,False
28.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,4220.0,1.0,200.0,1.0,47.0,45000.0,1.0,True
57.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,2014.0,1.0,100.0,3.0,40.0,60000.0,1.0,False
61.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,650.0,1.0,100.0,3.0,40.0,48000.0,1.0,False
77.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,9130.0,12.0,200.0,1.0,40.0,42450.0,1.0,False
18.0,14.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,4030.0,0.0,0.0,1.0,9.0,720.0,6.0,False
17.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,200.0,56.0,6050.0,1.0,200.0,1.0,10.0,1100.0,1.0,True
55.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,4110.0,1.0,100.0,1.0,6.0,19700.0,1.0,False
45.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,9620.0,10.0,200.0,1.0,45.0,45000.0,1.0,True
43.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,3421.0,1.0,200.0,1.0,40.0,30000.0,1.0,False
55.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,4820.0,11.0,100.0,7.0,20.0,762000.0,1.0,False
50.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,4820.0,11.0,100.0,6.0,20.0,270000.0,1.0,False
19.0,17.0,5.0,2.0,0.0,1.0,3.0,2.0,3.0,500.0,56.0,4020.0,0.0,0.0,3.0,40.0,9000.0,3.0,False
60.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,1350.0,1.0,500.0,1.0,55.0,160000.0,1.0,False
60.0,21.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,120.0,1.0,500.0,4.0,40.0,85000.0,1.0,False
58.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,800.0,1.0,500.0,1.0,55.0,185000.0,1.0,False
26.0,16.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,56.0,3960.0,1.0,500.0,3.0,29.0,17200.0,1.0,False
43.0,19.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,5740.0,1.0,100.0,1.0,41.0,69100.0,1.0,False
38.0,20.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5000.0,1.0,500.0,1.0,40.0,38000.0,1.0,False
38.0,17.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,410.0,1.0,500.0,3.0,40.0,52000.0,1.0,False
42.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,160.0,1.0,400.0,1.0,50.0,44000.0,1.0,False
39.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,4600.0,0.0,0.0,1.0,32.0,21600.0,2.0,False
40.0,20.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,4700.0,1.0,500.0,1.0,50.0,73400.0,1.0,False
17.0,13.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,500.0,56.0,4110.0,0.0,0.0,1.0,10.0,3000.0,6.0,False
50.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,4040.0,1.0,500.0,2.0,36.0,48200.0,1.0,False
53.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,500.0,56.0,2310.0,1.0,500.0,3.0,50.0,70820.0,1.0,False
38.0,21.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,2205.0,0.0,0.0,3.0,55.0,56900.0,2.0,False
60.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,7750.0,0.0,0.0,1.0,20.0,3500.0,6.0,False
63.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,2040.0,1.0,400.0,2.0,40.0,63400.0,1.0,True
62.0,18.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,100.0,56.0,440.0,1.0,100.0,1.0,45.0,48000.0,1.0,False
31.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,1360.0,0.0,0.0,1.0,40.0,13000.0,3.0,False
30.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,3255.0,11.0,100.0,1.0,40.0,70000.0,1.0,False
32.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,440.0,1.0,100.0,7.0,50.0,35000.0,1.0,True
38.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,2634.0,11.0,100.0,1.0,40.0,50000.0,1.0,False
59.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,1360.0,1.0,300.0,3.0,40.0,40500.0,1.0,False
37.0,19.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,4700.0,1.0,300.0,1.0,40.0,20000.0,1.0,False
76.0,19.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,440.0,1.0,400.0,1.0,40.0,43800.0,1.0,True
56.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,205.0,11.0,400.0,1.0,60.0,152000.0,1.0,False
52.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5740.0,11.0,400.0,1.0,16.0,9200.0,1.0,False
43.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,6825.0,11.0,100.0,7.0,40.0,24500.0,1.0,False
18.0,13.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,4350.0,1.0,100.0,1.0,20.0,5300.0,1.0,False
19.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,500.0,56.0,5240.0,0.0,0.0,3.0,40.0,11400.0,6.0,False
17.0,14.0,5.0,2.0,0.0,1.0,3.0,2.0,3.0,500.0,56.0,4030.0,0.0,0.0,1.0,35.0,3800.0,6.0,False
50.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,6305.0,1.0,200.0,1.0,42.0,70000.0,1.0,True
41.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,3802.0,1.0,200.0,3.0,40.0,60000.0,1.0,False
61.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,6050.0,11.0,200.0,1.0,60.0,51500.0,1.0,False
63.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,440.0,1.0,100.0,7.0,45.0,165000.0,1.0,False
45.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,5120.0,1.0,100.0,1.0,40.0,43500.0,1.0,False
43.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,4210.0,1.0,100.0,1.0,55.0,150000.0,1.0,False
64.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,5000.0,1.0,300.0,4.0,40.0,72000.0,1.0,True
64.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,5000.0,1.0,300.0,4.0,40.0,72000.0,1.0,True
34.0,24.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,3050.0,1.0,200.0,1.0,50.0,120000.0,1.0,False
57.0,19.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,4010.0,1.0,500.0,1.0,5.0,7400.0,1.0,False
34.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5740.0,1.0,500.0,1.0,40.0,40000.0,1.0,True
40.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,205.0,11.0,500.0,6.0,50.0,30000.0,1.0,False
61.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,7210.0,1.0,100.0,2.0,40.0,98000.0,1.0,True
22.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,3500.0,1.0,300.0,1.0,25.0,7160.0,1.0,False
22.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,2545.0,1.0,300.0,4.0,20.0,18600.0,1.0,False
64.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,205.0,1.0,100.0,7.0,60.0,55000.0,1.0,False
64.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,350.0,1.0,100.0,1.0,40.0,50000.0,1.0,False
31.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,2170.0,1.0,200.0,1.0,27.0,29900.0,1.0,True
38.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,9650.0,0.0,0.0,1.0,50.0,58000.0,6.0,False
35.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,3261.0,1.0,500.0,6.0,40.0,6000.0,1.0,False
38.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,300.0,56.0,4655.0,1.0,300.0,6.0,40.0,55000.0,1.0,False
37.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,56.0,3802.0,1.0,500.0,4.0,48.0,40000.0,1.0,False
39.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,2545.0,1.0,500.0,3.0,35.0,20000.0,1.0,False
46.0,18.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,300.0,56.0,3500.0,1.0,300.0,1.0,40.0,70000.0,1.0,False
23.0,16.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,9610.0,1.0,300.0,1.0,40.0,15600.0,1.0,False
26.0,18.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,300.0,56.0,4760.0,1.0,300.0,1.0,45.0,25000.0,1.0,False
25.0,21.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,300.0,56.0,310.0,1.0,300.0,1.0,45.0,27000.0,1.0,False
38.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,500.0,56.0,7340.0,1.0,100.0,1.0,42.0,75000.0,1.0,True
37.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,5740.0,1.0,500.0,1.0,32.0,18700.0,1.0,True
17.0,13.0,5.0,2.0,1.0,1.0,1.0,2.0,9.0,500.0,56.0,7800.0,1.0,500.0,1.0,48.0,5700.0,1.0,False
46.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,5110.0,1.0,400.0,1.0,20.0,15000.0,1.0,False
46.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,440.0,1.0,400.0,1.0,50.0,120000.0,1.0,False
31.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,6.0,300.0,56.0,6355.0,1.0,300.0,5.0,40.0,48000.0,1.0,False
25.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,300.0,56.0,5160.0,1.0,300.0,2.0,45.0,25100.0,1.0,False
40.0,18.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,6260.0,1.0,400.0,1.0,42.0,48000.0,1.0,False
22.0,20.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,310.0,1.0,300.0,1.0,30.0,15000.0,1.0,False
31.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,6950.0,1.0,200.0,1.0,40.0,60000.0,1.0,False
50.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,56.0,4710.0,1.0,300.0,1.0,40.0,100000.0,1.0,False
30.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,440.0,0.0,0.0,1.0,25.0,15000.0,2.0,False
51.0,18.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,500.0,56.0,800.0,1.0,500.0,1.0,39.0,21000.0,1.0,False
50.0,1.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,300.0,56.0,4220.0,1.0,300.0,3.0,40.0,24000.0,1.0,False
55.0,17.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,6442.0,1.0,300.0,3.0,40.0,36000.0,1.0,False
66.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,200.0,56.0,2310.0,0.0,0.0,2.0,40.0,80000.0,6.0,False
53.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,200.0,56.0,2310.0,1.0,200.0,3.0,50.0,80000.0,1.0,False
68.0,21.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,400.0,56.0,4010.0,0.0,0.0,7.0,10.0,70500.0,6.0,False
44.0,19.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,56.0,9130.0,1.0,300.0,1.0,55.0,85000.0,1.0,False
59.0,21.0,1.0,2.0,0.0,5.0,3.0,1.0,1.0,300.0,56.0,6200.0,1.0,300.0,1.0,40.0,59000.0,1.0,False
55.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,4850.0,1.0,400.0,1.0,40.0,45420.0,1.0,False
74.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,4540.0,1.0,100.0,6.0,10.0,34670.0,1.0,False
60.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,500.0,56.0,5400.0,0.0,0.0,5.0,40.0,40400.0,2.0,False
26.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,500.0,56.0,2300.0,0.0,0.0,3.0,30.0,8400.0,6.0,False
45.0,23.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,3010.0,1.0,400.0,7.0,40.0,932000.0,1.0,False
63.0,15.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,300.0,56.0,3300.0,1.0,300.0,1.0,40.0,35200.0,1.0,True
60.0,15.0,1.0,1.0,0.0,1.0,1.0,2.0,9.0,300.0,56.0,2016.0,0.0,0.0,2.0,21.0,24000.0,6.0,False
39.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,2310.0,1.0,100.0,4.0,40.0,60000.0,1.0,False
41.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,4120.0,1.0,100.0,1.0,35.0,14000.0,1.0,False
29.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,9.0,100.0,56.0,3602.0,1.0,100.0,2.0,40.0,24000.0,1.0,False
30.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,5510.0,1.0,100.0,1.0,40.0,36000.0,1.0,False
70.0,22.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,500.0,56.0,2205.0,0.0,0.0,4.0,6.0,52000.0,6.0,False
68.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,100.0,56.0,102.0,1.0,100.0,4.0,50.0,121000.0,1.0,False
61.0,18.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,100.0,56.0,1031.0,11.0,100.0,6.0,20.0,16700.0,1.0,False
53.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,56.0,2205.0,1.0,400.0,3.0,40.0,50000.0,1.0,False
59.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,400.0,56.0,2360.0,1.0,400.0,6.0,30.0,70000.0,1.0,False
