AGEP,SCHL,MAR,DIS,ESP,CIT,MIG,SEX,RAC1P,PUMA,ST,OCCP,JWTR,POWPUMA,COW,WKHP,PINCP,ESR,JWMNP
42.0,18.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,115.0,4.0,705.0,1.0,100.0,1.0,40.0,82000.0,1.0,False
41.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,104.0,4.0,2634.0,1.0,100.0,1.0,40.0,40000.0,1.0,True
42.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,104.0,4.0,3500.0,1.0,100.0,1.0,20.0,20000.0,1.0,False
28.0,21.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,116.0,4.0,5120.0,1.0,100.0,1.0,40.0,25000.0,1.0,True
33.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,3.0,800.0,4.0,440.0,1.0,800.0,1.0,40.0,42700.0,1.0,True
36.0,18.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,807.0,4.0,6260.0,1.0,100.0,1.0,40.0,30600.0,1.0,True
31.0,21.0,5.0,2.0,0.0,4.0,3.0,2.0,1.0,400.0,4.0,2640.0,1.0,400.0,1.0,40.0,117000.0,1.0,False
27.0,17.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,400.0,4.0,7700.0,1.0,400.0,5.0,47.0,35300.0,1.0,False
35.0,17.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,400.0,4.0,6260.0,5.0,35000.0,1.0,40.0,30000.0,1.0,True
51.0,22.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,202.0,4.0,3245.0,1.0,200.0,6.0,28.0,93000.0,1.0,True
49.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,202.0,4.0,40.0,11.0,200.0,1.0,50.0,75000.0,1.0,False
72.0,18.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,126.0,4.0,9610.0,1.0,100.0,3.0,52.0,85000.0,1.0,False
62.0,16.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,113.0,4.0,9620.0,1.0,100.0,1.0,40.0,46100.0,1.0,True
60.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,105.0,4.0,440.0,1.0,100.0,1.0,40.0,50000.0,1.0,True
59.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,105.0,4.0,2310.0,1.0,100.0,2.0,20.0,25000.0,1.0,True
24.0,22.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,105.0,4.0,2310.0,1.0,100.0,2.0,40.0,36000.0,1.0,False
40.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,4.0,4920.0,0.0,0.0,6.0,40.0,12000.0,6.0,False
39.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,125.0,4.0,705.0,1.0,100.0,1.0,40.0,125000.0,1.0,True
39.0,16.0,3.0,2.0,0.0,1.0,1.0,1.0,7.0,125.0,4.0,9645.0,1.0,100.0,1.0,40.0,40000.0,1.0,False
67.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,204.0,4.0,1530.0,1.0,200.0,1.0,45.0,113300.0,1.0,False
34.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,204.0,4.0,4965.0,1.0,200.0,1.0,50.0,51000.0,1.0,True
50.0,22.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,101.0,4.0,1108.0,1.0,100.0,1.0,40.0,72000.0,1.0,True
35.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,101.0,4.0,2145.0,1.0,100.0,1.0,40.0,45000.0,1.0,False
57.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,203.0,4.0,520.0,0.0,0.0,1.0,13.0,12000.0,2.0,False
58.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,203.0,4.0,5400.0,1.0,200.0,1.0,40.0,28000.0,1.0,False
33.0,20.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,900.0,4.0,1032.0,1.0,900.0,6.0,40.0,20200.0,1.0,False
46.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,900.0,4.0,5850.0,1.0,900.0,3.0,40.0,30000.0,1.0,False
28.0,17.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,115.0,4.0,3645.0,1.0,100.0,2.0,40.0,30000.0,1.0,True
35.0,23.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,100.0,4.0,2310.0,1.0,100.0,4.0,40.0,48000.0,1.0,False
36.0,21.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,100.0,4.0,1050.0,1.0,100.0,1.0,40.0,125000.0,1.0,True
25.0,18.0,5.0,2.0,0.0,3.0,3.0,2.0,1.0,118.0,4.0,5240.0,1.0,100.0,1.0,40.0,30300.0,1.0,False
27.0,16.0,5.0,2.0,0.0,3.0,3.0,2.0,1.0,118.0,4.0,5240.0,1.0,100.0,2.0,40.0,15000.0,1.0,True
34.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,205.0,4.0,5000.0,1.0,200.0,5.0,50.0,65250.0,1.0,True
29.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,203.0,4.0,5240.0,1.0,200.0,1.0,40.0,25000.0,1.0,False
27.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,203.0,4.0,5240.0,11.0,200.0,1.0,32.0,31000.0,1.0,False
57.0,17.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,600.0,4.0,9141.0,1.0,600.0,1.0,35.0,30800.0,1.0,False
50.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,500.0,4.0,5850.0,1.0,500.0,5.0,20.0,32000.0,1.0,False
50.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,500.0,4.0,9130.0,10.0,500.0,1.0,50.0,42000.0,1.0,False
29.0,24.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,400.0,4.0,2205.0,0.0,0.0,1.0,20.0,19000.0,2.0,False
28.0,16.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,400.0,4.0,7200.0,1.0,400.0,1.0,35.0,15000.0,1.0,False
39.0,17.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,803.0,4.0,4760.0,1.0,100.0,1.0,36.0,15000.0,1.0,False
38.0,1.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,803.0,4.0,7315.0,1.0,100.0,1.0,50.0,50000.0,1.0,False
21.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,803.0,4.0,310.0,1.0,100.0,1.0,40.0,23000.0,1.0,False
17.0,14.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,803.0,4.0,4055.0,1.0,100.0,1.0,36.0,10000.0,1.0,False
36.0,19.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,131.0,4.0,7315.0,1.0,100.0,1.0,40.0,55000.0,1.0,False
28.0,19.0,5.0,2.0,0.0,4.0,1.0,2.0,1.0,900.0,4.0,5240.0,1.0,900.0,1.0,30.0,16800.0,1.0,True
26.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,900.0,4.0,3421.0,1.0,900.0,1.0,34.0,22500.0,1.0,False
46.0,16.0,4.0,1.0,0.0,4.0,1.0,1.0,8.0,105.0,4.0,5600.0,1.0,100.0,1.0,40.0,44000.0,1.0,False
36.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,109.0,4.0,4940.0,1.0,100.0,1.0,40.0,70000.0,1.0,False
25.0,18.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,109.0,4.0,4510.0,1.0,100.0,1.0,30.0,17000.0,1.0,False
24.0,19.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,109.0,4.0,4800.0,1.0,100.0,1.0,40.0,50000.0,1.0,False
62.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,119.0,4.0,800.0,1.0,100.0,1.0,45.0,80000.0,1.0,True
21.0,12.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,119.0,4.0,4140.0,0.0,0.0,1.0,25.0,800.0,3.0,False
51.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,209.0,4.0,5010.0,2.0,200.0,1.0,40.0,27000.0,1.0,True
67.0,21.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,204.0,4.0,5000.0,1.0,200.0,1.0,12.0,61300.0,1.0,False
46.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,900.0,4.0,1108.0,1.0,900.0,3.0,40.0,35600.0,1.0,False
42.0,15.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,900.0,4.0,4700.0,1.0,900.0,1.0,40.0,26000.0,1.0,False
54.0,23.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,114.0,4.0,3270.0,2.0,100.0,7.0,40.0,30000.0,1.0,True
52.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,114.0,4.0,710.0,1.0,100.0,1.0,44.0,85000.0,1.0,True
66.0,19.0,1.0,2.0,0.0,5.0,2.0,1.0,1.0,700.0,4.0,340.0,0.0,0.0,2.0,44.0,89400.0,6.0,False
66.0,20.0,1.0,2.0,0.0,5.0,2.0,2.0,1.0,700.0,4.0,5400.0,0.0,0.0,2.0,44.0,37600.0,6.0,False
18.0,19.0,5.0,2.0,0.0,4.0,3.0,2.0,1.0,207.0,4.0,5740.0,1.0,200.0,4.0,20.0,6000.0,1.0,False
21.0,19.0,5.0,2.0,0.0,3.0,3.0,1.0,1.0,207.0,4.0,5740.0,1.0,200.0,4.0,30.0,2000.0,1.0,False
48.0,11.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,134.0,4.0,5240.0,1.0,100.0,1.0,40.0,38000.0,1.0,False
24.0,16.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,134.0,4.0,4720.0,1.0,100.0,1.0,40.0,12000.0,1.0,False
21.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,3.0,134.0,4.0,3401.0,0.0,0.0,1.0,40.0,48000.0,3.0,False
41.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,3.0,134.0,4.0,9142.0,0.0,0.0,1.0,40.0,25000.0,3.0,False
67.0,19.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,115.0,4.0,5710.0,1.0,100.0,1.0,35.0,70000.0,1.0,False
55.0,18.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,127.0,4.0,300.0,1.0,100.0,1.0,65.0,76200.0,1.0,False
68.0,19.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,119.0,4.0,5740.0,1.0,100.0,4.0,40.0,72800.0,1.0,False
37.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,900.0,4.0,5940.0,1.0,900.0,5.0,40.0,57000.0,1.0,False
64.0,21.0,1.0,2.0,0.0,4.0,1.0,1.0,2.0,106.0,4.0,1065.0,1.0,100.0,1.0,40.0,20000.0,1.0,False
48.0,21.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,106.0,4.0,3602.0,1.0,100.0,1.0,36.0,15000.0,1.0,False
26.0,20.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,113.0,4.0,9645.0,1.0,100.0,1.0,40.0,25500.0,1.0,False
26.0,18.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,113.0,4.0,4522.0,1.0,35000.0,1.0,35.0,30000.0,1.0,False
22.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,8.0,121.0,4.0,7700.0,1.0,100.0,1.0,40.0,22000.0,1.0,False
22.0,16.0,1.0,2.0,0.0,5.0,1.0,2.0,8.0,121.0,4.0,4020.0,1.0,100.0,1.0,38.0,22000.0,1.0,True
75.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,202.0,4.0,7315.0,0.0,0.0,1.0,40.0,20000.0,6.0,False
42.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,805.0,4.0,5000.0,1.0,200.0,1.0,52.0,50000.0,1.0,True
67.0,18.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,500.0,4.0,4150.0,1.0,500.0,1.0,26.0,24000.0,1.0,False
38.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,104.0,4.0,350.0,1.0,100.0,2.0,35.0,30000.0,1.0,False
20.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,104.0,4.0,7340.0,1.0,100.0,1.0,40.0,27000.0,1.0,False
17.0,14.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,104.0,4.0,4040.0,1.0,100.0,1.0,15.0,5000.0,1.0,False
49.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,300.0,4.0,2310.0,1.0,300.0,3.0,45.0,33000.0,1.0,False
49.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,4.0,3160.0,1.0,300.0,1.0,40.0,95000.0,1.0,False
18.0,14.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,300.0,4.0,6050.0,0.0,0.0,6.0,20.0,600.0,3.0,False
36.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,132.0,4.0,2310.0,1.0,100.0,1.0,30.0,25000.0,1.0,True
46.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,132.0,4.0,4200.0,1.0,100.0,6.0,60.0,51700.0,1.0,True
58.0,14.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,128.0,4.0,9130.0,1.0,100.0,7.0,20.0,15500.0,1.0,False
34.0,16.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,207.0,4.0,4760.0,1.0,200.0,1.0,40.0,40000.0,1.0,False
64.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,101.0,4.0,1460.0,1.0,100.0,2.0,40.0,186000.0,1.0,False
68.0,22.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,120.0,4.0,4920.0,11.0,100.0,1.0,40.0,140000.0,1.0,False
52.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,300.0,4.0,3601.0,1.0,300.0,1.0,22.0,8800.0,1.0,False
28.0,18.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,126.0,4.0,3424.0,1.0,100.0,2.0,40.0,32000.0,1.0,False
67.0,23.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,120.0,4.0,3050.0,1.0,800.0,1.0,41.0,145200.0,1.0,True
66.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,120.0,4.0,3255.0,1.0,800.0,4.0,40.0,65000.0,1.0,True
45.0,21.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,205.0,4.0,565.0,1.0,200.0,5.0,40.0,120000.0,1.0,False
45.0,16.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,205.0,4.0,4700.0,1.0,200.0,1.0,40.0,40000.0,1.0,False
19.0,18.0,5.0,2.0,0.0,3.0,3.0,2.0,1.0,205.0,4.0,5240.0,1.0,200.0,1.0,40.0,600.0,1.0,True
43.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,400.0,4.0,530.0,1.0,400.0,3.0,40.0,43000.0,1.0,True
46.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,400.0,4.0,1108.0,1.0,300.0,2.0,40.0,42000.0,1.0,True
20.0,13.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,400.0,4.0,4150.0,1.0,400.0,1.0,30.0,6000.0,1.0,True
18.0,19.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,4.0,9130.0,1.0,500.0,1.0,40.0,26000.0,1.0,False
19.0,19.0,5.0,2.0,0.0,3.0,3.0,1.0,1.0,500.0,4.0,6850.0,1.0,500.0,1.0,40.0,4600.0,1.0,True
57.0,18.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,132.0,4.0,9130.0,1.0,100.0,1.0,55.0,75000.0,1.0,True
29.0,18.0,5.0,2.0,0.0,1.0,3.0,1.0,9.0,205.0,4.0,4010.0,1.0,3700.0,1.0,60.0,72000.0,1.0,True
26.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,205.0,4.0,110.0,11.0,200.0,5.0,40.0,4500.0,1.0,False
29.0,16.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,205.0,4.0,2545.0,0.0,0.0,3.0,50.0,39000.0,2.0,False
55.0,19.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,106.0,4.0,7720.0,1.0,100.0,1.0,40.0,44900.0,1.0,False
67.0,17.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,127.0,4.0,9142.0,1.0,100.0,1.0,40.0,14000.0,1.0,True
22.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,8.0,700.0,4.0,9130.0,1.0,700.0,1.0,37.0,24000.0,1.0,False
20.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,700.0,4.0,7200.0,1.0,700.0,1.0,40.0,24000.0,1.0,False
59.0,20.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,133.0,4.0,7700.0,1.0,100.0,1.0,40.0,29700.0,1.0,False
56.0,22.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,201.0,4.0,4810.0,11.0,200.0,6.0,60.0,80000.0,1.0,False
65.0,20.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,201.0,4.0,4810.0,0.0,0.0,1.0,10.0,29000.0,6.0,False
57.0,21.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,500.0,4.0,5740.0,1.0,500.0,2.0,19.0,7660.0,1.0,False
62.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,204.0,4.0,230.0,1.0,200.0,3.0,50.0,128000.0,1.0,True
42.0,21.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,600.0,4.0,5240.0,1.0,21001.0,1.0,40.0,4300.0,1.0,True
59.0,20.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,100.0,4.0,3255.0,1.0,100.0,2.0,40.0,94000.0,1.0,True
47.0,20.0,1.0,2.0,0.0,4.0,3.0,2.0,8.0,125.0,4.0,10.0,0.0,0.0,1.0,50.0,71000.0,2.0,False
51.0,16.0,1.0,2.0,0.0,1.0,3.0,1.0,8.0,125.0,4.0,5240.0,1.0,100.0,1.0,40.0,35400.0,1.0,True
24.0,19.0,5.0,2.0,0.0,1.0,3.0,1.0,8.0,125.0,4.0,4820.0,1.0,100.0,1.0,40.0,42000.0,1.0,True
20.0,19.0,5.0,2.0,0.0,1.0,3.0,1.0,8.0,125.0,4.0,4130.0,1.0,100.0,1.0,30.0,19100.0,1.0,True
21.0,19.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,125.0,4.0,4110.0,1.0,100.0,1.0,30.0,21600.0,1.0,True
31.0,16.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,207.0,4.0,7830.0,12.0,400.0,1.0,50.0,25000.0,1.0,True
62.0,24.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,204.0,4.0,440.0,1.0,200.0,3.0,40.0,93600.0,1.0,True
59.0,18.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,400.0,4.0,800.0,10.0,400.0,1.0,40.0,41400.0,1.0,False
38.0,14.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,116.0,4.0,5120.0,1.0,100.0,1.0,40.0,34000.0,1.0,True
62.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,110.0,4.0,220.0,1.0,100.0,1.0,40.0,50000.0,1.0,False
65.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,204.0,4.0,5600.0,1.0,200.0,1.0,45.0,118000.0,1.0,True
68.0,1.0,2.0,2.0,0.0,5.0,1.0,1.0,1.0,600.0,4.0,7315.0,1.0,600.0,1.0,45.0,48800.0,1.0,False
26.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,117.0,4.0,5740.0,1.0,100.0,4.0,40.0,34400.0,1.0,False
31.0,20.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,117.0,4.0,120.0,1.0,100.0,2.0,40.0,31200.0,1.0,False
21.0,17.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,117.0,4.0,120.0,1.0,100.0,1.0,40.0,30000.0,1.0,True
22.0,16.0,5.0,2.0,0.0,1.0,3.0,2.0,1.0,117.0,4.0,5240.0,1.0,100.0,1.0,40.0,30000.0,1.0,True
32.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,117.0,4.0,9005.0,1.0,100.0,1.0,45.0,30000.0,1.0,False
28.0,11.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,117.0,4.0,2004.0,2.0,100.0,2.0,40.0,20000.0,1.0,True
59.0,23.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,800.0,4.0,3245.0,1.0,800.0,3.0,20.0,40500.0,1.0,False
61.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,131.0,4.0,520.0,1.0,100.0,1.0,15.0,9600.0,1.0,False
47.0,17.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,101.0,4.0,4020.0,1.0,100.0,1.0,35.0,28000.0,1.0,False
57.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,101.0,4.0,5120.0,1.0,100.0,1.0,50.0,178200.0,1.0,False
42.0,17.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,101.0,4.0,9610.0,1.0,100.0,1.0,40.0,13000.0,1.0,False
64.0,16.0,1.0,2.0,0.0,5.0,1.0,1.0,3.0,117.0,4.0,7810.0,1.0,100.0,6.0,20.0,6000.0,1.0,True
55.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,120.0,4.0,8140.0,1.0,100.0,1.0,43.0,70000.0,1.0,True
50.0,22.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,120.0,4.0,150.0,2.0,100.0,3.0,45.0,95000.0,1.0,True
70.0,16.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,600.0,4.0,5400.0,0.0,0.0,2.0,40.0,34100.0,6.0,False
34.0,22.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,110.0,4.0,4400.0,10.0,100.0,1.0,40.0,47000.0,1.0,False
33.0,20.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,807.0,4.0,5240.0,1.0,100.0,1.0,40.0,9000.0,1.0,True
27.0,20.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,807.0,4.0,9645.0,1.0,100.0,1.0,60.0,40000.0,1.0,True
63.0,20.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,133.0,4.0,5000.0,1.0,100.0,2.0,35.0,68000.0,1.0,True
25.0,20.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,104.0,4.0,5000.0,1.0,100.0,1.0,40.0,111200.0,1.0,False
44.0,19.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,207.0,4.0,5522.0,1.0,200.0,1.0,32.0,20000.0,1.0,False
30.0,21.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,207.0,4.0,4530.0,1.0,200.0,1.0,24.0,23000.0,1.0,True
51.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,118.0,4.0,630.0,10.0,100.0,1.0,50.0,100000.0,1.0,False
50.0,21.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,118.0,4.0,4920.0,0.0,0.0,1.0,50.0,40000.0,3.0,False
45.0,24.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,107.0,4.0,3160.0,1.0,100.0,1.0,40.0,109600.0,1.0,False
24.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,400.0,4.0,2205.0,10.0,400.0,3.0,20.0,7000.0,1.0,False
50.0,20.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,116.0,4.0,9610.0,1.0,100.0,1.0,7.0,14600.0,1.0,True
41.0,19.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,116.0,4.0,9645.0,1.0,100.0,3.0,35.0,15900.0,1.0,False
21.0,19.0,5.0,2.0,0.0,4.0,1.0,2.0,1.0,116.0,4.0,1050.0,0.0,0.0,3.0,20.0,3000.0,3.0,False
43.0,18.0,5.0,2.0,0.0,4.0,1.0,2.0,1.0,116.0,4.0,8350.0,1.0,100.0,1.0,20.0,19300.0,1.0,False
28.0,21.0,5.0,2.0,0.0,1.0,3.0,1.0,9.0,106.0,4.0,310.0,1.0,100.0,1.0,40.0,28000.0,1.0,False
57.0,16.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,126.0,4.0,3602.0,11.0,100.0,6.0,98.0,28020.0,1.0,False
49.0,20.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,126.0,4.0,3602.0,11.0,100.0,6.0,99.0,28020.0,1.0,False
18.0,18.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,126.0,4.0,4720.0,0.0,0.0,1.0,12.0,4900.0,6.0,False
31.0,20.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,124.0,4.0,5810.0,1.0,100.0,4.0,40.0,36300.0,1.0,True
40.0,20.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,123.0,4.0,1541.0,1.0,100.0,1.0,40.0,51000.0,1.0,True
41.0,1.0,1.0,2.0,0.0,5.0,1.0,2.0,2.0,123.0,4.0,5240.0,1.0,100.0,1.0,40.0,30700.0,1.0,False
56.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,108.0,4.0,9130.0,1.0,100.0,1.0,60.0,43400.0,1.0,False
39.0,19.0,3.0,2.0,0.0,5.0,1.0,1.0,9.0,805.0,4.0,7340.0,1.0,800.0,1.0,38.0,54000.0,1.0,True
59.0,22.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,110.0,4.0,220.0,1.0,100.0,1.0,40.0,998000.0,1.0,True
24.0,20.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,110.0,4.0,5120.0,1.0,100.0,1.0,40.0,29100.0,1.0,True
59.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,207.0,4.0,8030.0,9.0,200.0,4.0,40.0,65000.0,1.0,False
62.0,16.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,110.0,4.0,8025.0,1.0,100.0,1.0,40.0,75000.0,1.0,False
46.0,23.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,117.0,4.0,350.0,1.0,100.0,1.0,60.0,225000.0,1.0,False
55.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,103.0,4.0,726.0,1.0,100.0,1.0,40.0,28050.0,1.0,False
21.0,18.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,103.0,4.0,7640.0,1.0,100.0,6.0,25.0,22000.0,1.0,True
25.0,21.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,202.0,4.0,4040.0,1.0,200.0,1.0,80.0,35000.0,1.0,True
26.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,202.0,4.0,3110.0,0.0,0.0,1.0,12.0,5000.0,6.0,False
54.0,24.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,109.0,4.0,2205.0,9.0,100.0,4.0,60.0,45000.0,1.0,False
27.0,19.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,109.0,4.0,4030.0,0.0,0.0,1.0,10.0,400.0,3.0,False
51.0,16.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,102.0,4.0,9365.0,0.0,0.0,1.0,39.0,29200.0,6.0,False
23.0,19.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,102.0,4.0,5240.0,0.0,0.0,1.0,25.0,1200.0,6.0,False
