AGEP,SCHL,MAR,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ST,PINCP,ESR,FER,HINS2
62.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,31200.0,1.0,0.0,False
31.0,24.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,120000.0,2.0,2.0,False
72.0,22.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,96400.0,1.0,0.0,False
69.0,13.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,29200.0,1.0,0.0,True
79.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,87500.0,1.0,0.0,False
76.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,80000.0,1.0,0.0,False
36.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,95000.0,2.0,0.0,False
31.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,49850.0,2.0,2.0,False
32.0,22.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,56000.0,1.0,0.0,False
60.0,13.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,43800.0,1.0,0.0,False
62.0,17.0,5.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,20300.0,1.0,0.0,False
31.0,16.0,5.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,27100.0,1.0,1.0,False
73.0,22.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,80000.0,1.0,0.0,False
48.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,59000.0,1.0,0.0,False
41.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,42000.0,1.0,2.0,False
53.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,50000.0,1.0,0.0,False
45.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,40000.0,2.0,2.0,False
35.0,19.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,8000.0,1.0,2.0,False
27.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,55000.0,1.0,0.0,False
68.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,22000.0,1.0,0.0,False
41.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,22000.0,1.0,2.0,False
58.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,20000.0,1.0,0.0,False
33.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,35000.0,1.0,0.0,False
25.0,18.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,56.0,1500.0,1.0,2.0,False
22.0,19.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,24600.0,1.0,0.0,False
56.0,17.0,5.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,56.0,8200.0,1.0,0.0,False
36.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,40000.0,1.0,0.0,False
34.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,26000.0,1.0,2.0,False
55.0,20.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,100000.0,1.0,0.0,False
60.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,1300.0,1.0,0.0,False
31.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,57000.0,1.0,0.0,False
27.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,14900.0,1.0,0.0,False
70.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,52000.0,6.0,0.0,False
37.0,22.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,145000.0,1.0,2.0,False
57.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,30700.0,1.0,0.0,False
29.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,15000.0,1.0,0.0,False
50.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,46000.0,1.0,0.0,False
28.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,41000.0,1.0,1.0,False
31.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,52000.0,1.0,0.0,False
29.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,85000.0,1.0,0.0,False
30.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,36000.0,1.0,2.0,False
52.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,70000.0,1.0,0.0,False
58.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,45000.0,1.0,0.0,False
24.0,19.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,20900.0,1.0,2.0,False
26.0,19.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,21100.0,1.0,0.0,False
47.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,130000.0,1.0,0.0,False
48.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,70000.0,1.0,2.0,False
66.0,17.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,37900.0,1.0,0.0,True
37.0,18.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,68000.0,1.0,0.0,False
73.0,21.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,28000.0,1.0,0.0,True
51.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,60050.0,1.0,0.0,False
55.0,21.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,59000.0,1.0,0.0,False
35.0,11.0,4.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,56.0,53000.0,1.0,0.0,False
67.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,59700.0,6.0,0.0,False
65.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,27200.0,1.0,0.0,False
23.0,19.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,5000.0,1.0,0.0,False
44.0,21.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,92000.0,1.0,0.0,False
45.0,21.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,52000.0,1.0,2.0,False
18.0,14.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,300.0,6.0,0.0,False
38.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,87000.0,1.0,0.0,False
74.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,41600.0,6.0,0.0,True
55.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,15000.0,1.0,0.0,False
60.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,70000.0,1.0,0.0,False
40.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,39250.0,1.0,2.0,False
41.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,41250.0,1.0,0.0,False
64.0,22.0,5.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,56.0,27360.0,1.0,0.0,False
20.0,18.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,15000.0,1.0,2.0,False
22.0,16.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,90000.0,1.0,0.0,False
20.0,14.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,60000.0,1.0,0.0,False
28.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,32200.0,1.0,2.0,False
35.0,17.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,100000.0,1.0,0.0,False
47.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,60000.0,1.0,0.0,False
52.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,56.0,42000.0,1.0,0.0,False
47.0,18.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,56.0,30000.0,1.0,2.0,False
48.0,17.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,56.0,30000.0,1.0,0.0,False
56.0,13.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,80000.0,1.0,0.0,False
54.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,25000.0,1.0,0.0,False
72.0,21.0,5.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,56.0,49000.0,6.0,0.0,True
59.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,52000.0,1.0,0.0,False
53.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,24000.0,1.0,0.0,False
60.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,29000.0,6.0,0.0,False
27.0,21.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,45000.0,1.0,2.0,False
67.0,20.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,74800.0,1.0,0.0,True
50.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,23000.0,1.0,2.0,False
57.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,45000.0,1.0,0.0,False
28.0,20.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,10000.0,1.0,0.0,False
22.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,13000.0,1.0,2.0,False
33.0,16.0,3.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,26400.0,1.0,0.0,False
30.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,9000.0,1.0,2.0,False
32.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,60000.0,1.0,0.0,False
37.0,21.0,5.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,56.0,43000.0,1.0,2.0,True
65.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,36000.0,1.0,0.0,True
41.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,12000.0,1.0,2.0,False
45.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,120000.0,1.0,0.0,False
35.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,41600.0,1.0,2.0,True
36.0,15.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,3600.0,1.0,0.0,False
78.0,16.0,3.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,56.0,12000.0,3.0,0.0,True
35.0,20.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,9600.0,1.0,2.0,False
61.0,12.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,83000.0,1.0,0.0,False
26.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,56.0,900.0,3.0,0.0,False
25.0,18.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,56.0,900.0,3.0,0.0,False
57.0,19.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,71000.0,1.0,0.0,False
61.0,19.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,16000.0,1.0,0.0,True
50.0,19.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,56.0,55720.0,1.0,2.0,False
21.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,56.0,7120.0,3.0,2.0,False
28.0,19.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,12000.0,2.0,2.0,False
26.0,16.0,5.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,13000.0,1.0,0.0,False
62.0,18.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,43000.0,1.0,0.0,False
65.0,18.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,42000.0,1.0,0.0,False
68.0,19.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,38500.0,1.0,0.0,True
35.0,16.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,48000.0,4.0,2.0,False
43.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,76000.0,1.0,0.0,False
47.0,23.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,240000.0,1.0,0.0,False
53.0,21.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,56.0,81900.0,1.0,0.0,False
58.0,13.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,56.0,45000.0,1.0,0.0,False
55.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,62000.0,1.0,0.0,False
50.0,23.0,5.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,111000.0,1.0,0.0,False
55.0,21.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,55100.0,1.0,0.0,False
49.0,18.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,32600.0,1.0,0.0,False
64.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,16700.0,1.0,0.0,False
68.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,25800.0,1.0,0.0,False
44.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,145000.0,1.0,0.0,False
18.0,14.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,700.0,6.0,2.0,False
47.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,507000.0,1.0,0.0,False
42.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,10000.0,1.0,2.0,False
21.0,19.0,5.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,15000.0,2.0,0.0,False
19.0,19.0,5.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,8000.0,1.0,2.0,False
65.0,21.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,56.0,55000.0,1.0,0.0,False
28.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,20000.0,1.0,2.0,False
30.0,19.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,12500.0,1.0,0.0,False
48.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,40000.0,1.0,0.0,False
56.0,18.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,50000.0,1.0,0.0,False
72.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,16900.0,1.0,0.0,False
33.0,19.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,32400.0,1.0,0.0,False
35.0,18.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,66600.0,1.0,0.0,False
55.0,17.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,56.0,35400.0,1.0,0.0,False
48.0,18.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,56.0,23000.0,1.0,2.0,False
49.0,16.0,4.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,56.0,23000.0,1.0,2.0,False
23.0,21.0,5.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,45600.0,1.0,2.0,False
47.0,23.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,497000.0,1.0,2.0,False
55.0,16.0,3.0,2.0,0.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,60420.0,2.0,0.0,True
38.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,32000.0,1.0,2.0,False
43.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,72000.0,1.0,0.0,False
29.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,80000.0,1.0,0.0,False
30.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,10000.0,6.0,2.0,False
53.0,21.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,60000.0,1.0,0.0,False
49.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,50000.0,1.0,2.0,False
54.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,75000.0,1.0,0.0,False
64.0,21.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,75510.0,1.0,0.0,False
39.0,20.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,40000.0,1.0,0.0,False
56.0,19.0,4.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,100000.0,1.0,0.0,False
48.0,19.0,3.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,56.0,9700.0,6.0,0.0,False
73.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,31800.0,6.0,0.0,False
76.0,16.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,44300.0,1.0,0.0,False
59.0,21.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,60000.0,1.0,0.0,False
48.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,21900.0,1.0,2.0,True
27.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,114000.0,1.0,0.0,False
26.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,20000.0,1.0,2.0,False
64.0,20.0,3.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,90060.0,1.0,0.0,False
54.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,35000.0,1.0,0.0,False
66.0,19.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,21100.0,6.0,0.0,True
34.0,22.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,70300.0,1.0,0.0,False
27.0,16.0,4.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,22300.0,1.0,0.0,False
35.0,16.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,43010.0,1.0,0.0,True
40.0,19.0,3.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,22500.0,1.0,2.0,False
19.0,16.0,5.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,50000.0,1.0,0.0,False
62.0,20.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,53400.0,6.0,0.0,False
63.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,100000.0,1.0,0.0,False
24.0,20.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,42000.0,4.0,0.0,False
25.0,22.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,55000.0,2.0,2.0,False
71.0,18.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,42700.0,1.0,0.0,False
72.0,19.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,32000.0,6.0,0.0,False
45.0,16.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,56.0,23000.0,1.0,2.0,True
33.0,18.0,3.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,20000.0,1.0,0.0,False
45.0,15.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,45800.0,1.0,0.0,False
27.0,19.0,1.0,2.0,0.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,56.0,31200.0,1.0,0.0,False
